scenario,seed,method,mc_revenue,analytical_R
24,1,random_search,98283.4957,87859.8992
24,1,simulated_annealing,97325.7513,86272.8063
24,1,GA,97716.9954,88102.7415
24,2,random_valid,96742.2636,87085.2635
24,2,perimeter_only,95860.2738,86637.1687
24,2,popularity_rank,96126.5626,87719.3176
24,2,greedy_swap,96332.4060,87958.8564
24,2,oracle,97578.8133,89563.5605
24,2,random_search,97210.6064,88183.3688
24,2,simulated_annealing,97208.2512,88187.7316
24,2,GA,97083.5213,88323.2895
24,3,random_valid,96734.5975,87085.2635
24,3,perimeter_only,95756.4007,86637.1687
24,3,popularity_rank,95825.1894,87719.3176
24,3,greedy_swap,95898.2121,87958.8564
24,3,oracle,97171.9275,89563.5605
24,3,random_search,97260.4945,87785.7874
24,3,simulated_annealing,96831.6894,88142.0874
24,3,GA,97189.5078,88257.7201
24,4,random_valid,96744.9979,87085.2635
24,4,perimeter_only,95614.1806,86637.1687
24,4,popularity_rank,96302.3562,87719.3176
24,4,greedy_swap,95856.9458,87958.8564
24,4,oracle,97878.5648,89563.5605
24,4,random_search,98248.7591,87886.8413
24,4,simulated_annealing,97191.4023,87527.4245
24,4,GA,98293.2486,88554.0949
24,5,random_valid,96942.2978,87085.2635
24,5,perimeter_only,95765.4970,86637.1687
24,5,popularity_rank,95774.1738,87719.3176
24,5,greedy_swap,95917.3105,87958.8564
24,5,oracle,97294.0216,89563.5605
24,5,random_search,97315.0612,88160.2283
24,5,simulated_annealing,96995.9879,87763.1848
24,5,GA,97624.4223,88030.4579
24,6,random_valid,97073.1736,87085.2635
24,6,perimeter_only,95612.1900,86637.1687
24,6,popularity_rank,96705.1133,87719.3176
24,6,greedy_swap,96025.4712,87958.8564
24,6,oracle,97774.9830,89563.5605
24,6,random_search,97200.2307,88246.1680
24,6,simulated_annealing,97754.4621,88023.0266
24,6,GA,97846.0771,88215.8229
24,7,random_valid,95801.2794,87085.2635
24,7,perimeter_only,95096.7238,86637.1687
24,7,popularity_rank,95323.2495,87719.3176
24,7,greedy_swap,95585.5170,87958.8564
24,7,oracle,97060.4251,89563.5605
24,7,random_search,96905.6555,88065.5399
24,7,simulated_annealing,95849.9140,88294.1912
24,7,GA,96620.8585,87648.5843
24,8,random_valid,96700.3493,87085.2635
24,8,perimeter_only,95424.8498,86637.1687
24,8,popularity_rank,95527.9108,87719.3176
24,8,greedy_swap,95709.7645,87958.8564
24,8,oracle,97557.9417,89563.5605
24,8,random_search,96914.7682,87956.7646
24,8,simulated_annealing,96895.5372,88591.2243
24,8,GA,97945.4525,88657.1240
24,9,random_valid,96434.7850,87085.2635
24,9,perimeter_only,95358.4096,86637.1687
24,9,popularity_rank,96407.7200,87719.3176
24,9,greedy_swap,96061.5796,87958.8564
24,9,oracle,97278.4541,89563.5605
24,9,random_search,97217.3783,87436.2719
24,9,simulated_annealing,97332.9164,87712.6751
24,9,GA,97494.5117,89061.0764
25,0,random_valid,110704.9727,95191.1369
25,0,perimeter_only,108382.8313,94308.8800
25,0,popularity_rank,109683.0635,95284.0633
25,0,greedy_swap,109055.8262,95708.0616
25,0,oracle,72316.8660,96829.7484
25,0,random_search,110904.9088,95820.9127
25,0,simulated_annealing,110989.7587,95021.1940
25,0,GA,110840.9707,95644.7401
25,1,random_valid,111703.2063,95191.1369
25,1,perimeter_only,110238.7123,94308.8800
25,1,popularity_rank,111137.4526,95284.0633
25,1,greedy_swap,110541.2025,95708.0616
25,1,oracle,73697.4152,96829.7484
25,1,random_search,111324.2492,94214.4965
25,1,simulated_annealing,111429.2669,95629.7880
25,1,GA,111794.7354,95449.5273
25,2,random_valid,111737.4289,95191.1369
25,2,perimeter_only,109965.1732,94308.8800
25,2,popularity_rank,110187.2076,95284.0633
25,2,greedy_swap,110604.9334,95708.0616
25,2,oracle,73835.0880,96829.7484
25,2,random_search,111683.6053,95944.4043
25,2,simulated_annealing,111561.4678,95368.8978
25,2,GA,112326.8732,95398.2319
25,3,random_valid,111588.8788,95191.1369
25,3,perimeter_only,110997.2508,94308.8800
25,3,popularity_rank,111127.0044,95284.0633
25,3,greedy_swap,111216.0751,95708.0616
25,3,oracle,74024.5477,96829.7484
25,3,random_search,112104.1892,95966.5536
25,3,simulated_annealing,111752.3300,94835.7852
25,3,GA,111853.6713,95607.9135
25,4,random_valid,111273.9458,95191.1369
25,4,perimeter_only,110259.1399,94308.8800
25,4,popularity_rank,110633.3450,95284.0633
25,4,greedy_swap,110775.9568,95708.0616
25,4,oracle,73554.0186,96829.7484
25,4,random_search,111320.8466,95542.1504
25,4,simulated_annealing,111227.2363,95771.7702
25,4,GA,111960.7078,95292.8529
25,5,random_valid,110533.6925,95191.1369
25,5,perimeter_only,109351.4841,94308.8800
25,5,popularity_rank,109321.2365,95284.0633
25,5,greedy_swap,109618.6602,95708.0616
25,5,oracle,72725.1895,96829.7484
25,5,random_search,111306.2279,95252.7868
25,5,simulated_annealing,111742.4034,95776.6294
25,5,GA,112289.0334,95870.4549
25,6,random_valid,111922.7656,95191.1369
25,6,perimeter_only,110546.1076,94308.8800
25,6,popularity_rank,111312.0959,95284.0633
25,6,greedy_swap,111469.3218,95708.0616
25,6,oracle,73931.4276,96829.7484
25,6,random_search,112275.2882,95442.1692
25,6,simulated_annealing,111864.4310,95065.0268
25,6,GA,112661.6504,95536.6334
25,7,random_valid,111906.8870,95191.1369
25,7,perimeter_only,110223.9943,94308.8800
25,7,popularity_rank,111252.7271,95284.0633
25,7,greedy_swap,111194.9032,95708.0616
25,7,oracle,73934.5812,96829.7484
25,7,random_search,112216.0139,95337.4252
25,7,simulated_annealing,112571.9033,95382.5294
25,7,GA,112964.2326,95886.5871
25,8,random_valid,111762.5410,95191.1369
25,8,perimeter_only,110227.2944,94308.8800
25,8,popularity_rank,110747.1516,95284.0633
25,8,greedy_swap,110562.1341,95708.0616
25,8,oracle,73898.8972,96829.7484
25,8,random_search,111937.7517,95259.8039
25,8,simulated_annealing,111318.6296,95653.0195
25,8,GA,112004.3595,95663.1394
25,9,random_valid,111099.6390,95191.1369
25,9,perimeter_only,109863.0568,94308.8800
25,9,popularity_rank,109883.9525,95284.0633
25,9,greedy_swap,110563.6524,95708.0616
25,9,oracle,73233.2756,96829.7484
25,9,random_search,112243.3569,93609.8065
25,9,simulated_annealing,111762.9672,96235.9990
25,9,GA,112338.7509,95704.1856
26,0,random_valid,83485.0387,64062.1685
26,0,perimeter_only,82380.2445,63699.2230
26,0,popularity_rank,82613.6955,63336.3730
26,0,greedy_swap,82790.0020,63587.1264
26,0,oracle,84005.8746,64867.5567
26,0,random_search,83975.5501,63628.2869
26,0,simulated_annealing,83406.6517,63724.3943
26,0,GA,84153.6791,63700.7910
26,1,random_valid,81199.3119,64062.1685
26,1,perimeter_only,81030.5115,63699.2230
26,1,popularity_rank,81438.3938,63336.3730
26,1,greedy_swap,81518.5920,63587.1264
26,1,oracle,82342.2829,64867.5567
26,1,random_search,82420.6510,63999.7860
26,1,simulated_annealing,81951.7144,63939.2148
26,1,GA,82710.6912,63762.4887
26,2,random_valid,82632.3207,64062.1685
26,2,perimeter_only,81841.5725,63699.2230
26,2,popularity_rank,81974.0261,63336.3730
26,2,greedy_swap,82394.3206,63587.1264
26,2,oracle,84128.2260,64867.5567
26,2,random_search,83402.9556,63625.1766
26,2,simulated_annealing,83236.8449,63215.3545
26,2,GA,83698.2204,64021.1156
26,3,random_valid,82488.9818,64062.1685
26,3,perimeter_only,81964.0492,63699.2230
26,3,popularity_rank,81488.9380,63336.3730
26,3,greedy_swap,82028.4514,63587.1264
26,3,oracle,82868.1298,64867.5567
26,3,random_search,82458.7238,64029.1489
26,3,simulated_annealing,82576.2998,63645.0209
26,3,GA,83061.9073,64066.9921
26,4,random_valid,82769.6016,64062.1685
26,4,perimeter_only,81434.4473,63699.2230
26,4,popularity_rank,81657.6450,63336.3730
26,4,greedy_swap,81458.3413,63587.1264
26,4,oracle,82845.3540,64867.5567
26,4,random_search,82604.3335,64084.1138
26,4,simulated_annealing,82744.9983,63906.7240
26,4,GA,83101.0630,63769.1042
26,5,random_valid,83305.2605,64062.1685
26,5,perimeter_only,82424.0574,63699.2230
26,5,popularity_rank,82221.7457,63336.3730
26,5,greedy_swap,82129.4825,63587.1264
26,5,oracle,83771.6345,64867.5567
26,5,random_search,83694.4076,63753.3424
26,5,simulated_annealing,83580.6754,63657.8681
26,5,GA,83784.5419,63523.6783
26,6,random_valid,82483.1557,64062.1685
26,6,perimeter_only,81700.4790,63699.2230
26,6,popularity_rank,81656.2833,63336.3730
26,6,greedy_swap,81844.7518,63587.1264
26,6,oracle,83032.6240,64867.5567
26,6,random_search,82798.0892,63937.9489
26,6,simulated_annealing,82318.5827,63780.0951
26,6,GA,82925.1427,63521.0758
26,7,random_valid,82916.0973,64062.1685
26,7,perimeter_only,81648.5810,63699.2230
26,7,popularity_rank,81762.8808,63336.3730
26,7,greedy_swap,81651.7227,63587.1264
26,7,oracle,83016.2634,64867.5567
26,7,random_search,82931.3156,63936.7129
26,7,simulated_annealing,82605.9233,63287.2604
26,7,GA,83228.6051,63457.3548
26,8,random_valid,83045.7014,64062.1685
26,8,perimeter_only,81554.3582,63699.2230
26,8,popularity_rank,81513.7164,63336.3730
26,8,greedy_swap,81996.5261,63587.1264
26,8,oracle,83757.0725,64867.5567
26,8,random_search,82916.2719,63465.1762
26,8,simulated_annealing,83141.7078,63669.0118
26,8,GA,83538.7105,63749.7308
26,9,random_valid,82688.8213,64062.1685
26,9,perimeter_only,81913.1149,63699.2230
26,9,popularity_rank,81782.3583,63336.3730
26,9,greedy_swap,81792.3693,63587.1264
26,9,oracle,82879.2776,64867.5567
26,9,random_search,83063.2790,63407.3880
26,9,simulated_annealing,82712.0712,63872.2740
26,9,GA,83408.2878,64041.3742
27,0,random_valid,90505.1702,81514.7921
27,0,perimeter_only,89557.4576,79516.9910
27,0,popularity_rank,89691.2869,81445.4014
27,0,greedy_swap,89717.4846,81718.3048
27,0,oracle,90505.9319,83081.1765
27,0,random_search,91466.7639,81477.3733
27,0,simulated_annealing,91015.2505,81108.7248
27,0,GA,91425.5117,81834.4574
27,1,random_valid,90028.9369,81514.7921
27,1,perimeter_only,89404.2079,79516.9910
27,1,popularity_rank,89814.9902,81445.4014
27,1,greedy_swap,90302.9354,81718.3048
27,1,oracle,90123.7783,83081.1765
27,1,random_search,90689.1922,82061.7013
27,1,simulated_annealing,91183.1032,80937.1174
27,1,GA,91440.5379,81825.1706
27,2,random_valid,89825.2542,81514.7921
27,2,perimeter_only,88994.1169,79516.9910
27,2,popularity_rank,89840.8255,81445.4014
27,2,greedy_swap,89906.3917,81718.3048
27,2,oracle,89616.5880,83081.1765
27,2,random_search,90259.8246,81966.8425
27,2,simulated_annealing,90651.4340,81566.9095
27,2,GA,90923.6325,81729.8832
27,3,random_valid,90402.9340,81514.7921
27,3,perimeter_only,89749.2812,79516.9910
27,3,popularity_rank,89995.5339,81445.4014
27,3,greedy_swap,90746.7178,81718.3048
27,3,oracle,90633.3354,83081.1765
27,3,random_search,91681.2211,80755.6607
27,3,simulated_annealing,91293.8555,80142.2485
27,3,GA,91807.6590,81845.7628
27,4,random_valid,90024.5505,81514.7921
27,4,perimeter_only,89767.9560,79516.9910
27,4,popularity_rank,90270.5812,81445.4014
27,4,greedy_swap,90341.4924,81718.3048
27,4,oracle,90316.8107,83081.1765
27,4,random_search,90553.4510,81231.2883
27,4,simulated_annealing,90292.2647,81759.5081
27,4,GA,91208.2754,81917.2020
27,5,random_valid,89113.0764,81514.7921
27,5,perimeter_only,89015.4804,79516.9910
27,5,popularity_rank,89273.1209,81445.4014
27,5,greedy_swap,89758.5582,81718.3048
27,5,oracle,90380.7492,83081.1765
27,5,random_search,90579.4741,81173.7911
27,5,simulated_annealing,90289.0314,80836.4858
27,5,GA,90854.3975,82252.4880
27,6,random_valid,89678.7923,81514.7921
27,6,perimeter_only,89100.6072,79516.9910
27,6,popularity_rank,89889.7631,81445.4014
27,6,greedy_swap,89595.1328,81718.3048
27,6,oracle,90193.7501,83081.1765
27,6,random_search,90707.3615,80388.5614
27,6,simulated_annealing,90499.6866,81887.8650
27,6,GA,90453.5334,81692.7915
27,7,random_valid,90419.1739,81514.7921
27,7,perimeter_only,89854.0915,79516.9910
27,7,popularity_rank,90599.4655,81445.4014
27,7,greedy_swap,90706.3951,81718.3048
27,7,oracle,90610.9325,83081.1765
27,7,random_search,90813.2147,81436.2931
27,7,simulated_annealing,91128.8790,82000.9943
27,7,GA,91305.2423,81930.8160
27,8,random_valid,89434.8464,81514.7921
27,8,perimeter_only,88645.9391,79516.9910
27,8,popularity_rank,89158.5376,81445.4014
27,8,greedy_swap,89744.4836,81718.3048
27,8,oracle,90028.8927,83081.1765
27,8,random_search,91106.5988,81503.1418
27,8,simulated_annealing,91061.4039,81530.4455
27,8,GA,90958.3954,82190.9006
27,9,random_valid,90239.9784,81514.7921
27,9,perimeter_only,89106.8888,79516.9910
27,9,popularity_rank,89429.1270,81445.4014
27,9,greedy_swap,89885.1411,81718.3048
27,9,oracle,90260.9916,83081.1765
27,9,random_search,90561.3763,81806.9962
27,9,simulated_annealing,90929.3236,81178.8899
27,9,GA,91518.7527,82100.1099
28,0,random_valid,86362.9172,66314.6978
28,0,perimeter_only,86147.9175,67068.3350
28,0,popularity_rank,86512.2931,65582.8656
28,0,greedy_swap,86685.8464,66636.6569
28,0,oracle,87597.9319,67669.5667
28,0,random_search,87702.6401,66206.4034
28,0,simulated_annealing,87269.3443,64931.5123
28,0,GA,87860.0213,66095.2617
28,1,random_valid,86315.8949,66314.6978
28,1,perimeter_only,85297.3213,67068.3350
28,1,popularity_rank,86286.6456,65582.8656
28,1,greedy_swap,86387.7545,66636.6569
28,1,oracle,87913.5672,67669.5667
28,1,random_search,87794.2492,65565.5241
28,1,simulated_annealing,86500.1967,65258.1735
28,1,GA,87838.9048,65448.1418
28,2,random_valid,86726.6589,66314.6978
28,2,perimeter_only,86343.0099,67068.3350
28,2,popularity_rank,86172.7343,65582.8656
28,2,greedy_swap,86584.0825,66636.6569
28,2,oracle,87745.6993,67669.5667
28,2,random_search,88005.2095,66820.2084
28,2,simulated_annealing,87119.0118,65992.4051
28,2,GA,88707.2769,66363.9562
28,3,random_valid,86487.2786,66314.6978
28,3,perimeter_only,86464.1871,67068.3350
28,3,popularity_rank,86511.3125,65582.8656
28,3,greedy_swap,86983.8023,66636.6569
28,3,oracle,87569.9904,67669.5667
28,3,random_search,87222.9503,66508.8844
28,3,simulated_annealing,86873.6011,65691.5228
28,3,GA,87720.1723,66847.7698
28,4,random_valid,86390.7004,66314.6978
28,4,perimeter_only,86537.7772,67068.3350
28,4,popularity_rank,86243.0210,65582.8656
28,4,greedy_swap,87231.5687,66636.6569
28,4,oracle,87176.2782,67669.5667
28,4,random_search,87153.8025,66227.5179
28,4,simulated_annealing,86852.1780,66514.7669
28,4,GA,87677.2334,67212.5113
28,5,random_valid,87025.7864,66314.6978
28,5,perimeter_only,87106.2699,67068.3350
28,5,popularity_rank,87038.1124,65582.8656
28,5,greedy_swap,86943.5331,66636.6569
28,5,oracle,88174.8927,67669.5667
28,5,random_search,87818.3548,66303.8969
28,5,simulated_annealing,88241.6355,66399.1792
28,5,GA,88441.2821,66795.8898
28,6,random_valid,86445.4417,66314.6978
28,6,perimeter_only,86309.3137,67068.3350
28,6,popularity_rank,86612.2429,65582.8656
28,6,greedy_swap,86315.7431,66636.6569
28,6,oracle,87250.1411,67669.5667
28,6,random_search,87588.9385,66786.9243
28,6,simulated_annealing,87097.5054,65768.2813
28,6,GA,87604.5588,66624.8063
28,7,random_valid,87281.4781,66314.6978
28,7,perimeter_only,86496.1925,67068.3350
28,7,popularity_rank,87046.2278,65582.8656
28,7,greedy_swap,87203.6667,66636.6569
28,7,oracle,88215.9092,67669.5667
28,7,random_search,88348.2315,66584.8117
28,7,simulated_annealing,88110.0605,65556.7746
28,7,GA,88408.2672,66806.9110
28,8,random_valid,87166.9279,66314.6978
28,8,perimeter_only,86838.0156,67068.3350
28,8,popularity_rank,87384.6751,65582.8656
28,8,greedy_swap,87114.3067,66636.6569
28,8,oracle,88212.1850,67669.5667
28,8,random_search,87577.8495,66529.1621
28,8,simulated_annealing,87333.5475,65442.8282
28,8,GA,88239.0379,66932.7096
28,9,random_valid,86739.7934,66314.6978
28,9,perimeter_only,86589.0751,67068.3350
28,9,popularity_rank,86690.7413,65582.8656
28,9,greedy_swap,87439.9580,66636.6569
28,9,oracle,88169.8442,67669.5667
28,9,random_search,88137.1268,66917.6071
28,9,simulated_annealing,88460.5125,65307.8804
28,9,GA,88142.8043,66588.0081
29,0,random_valid,52532.3526,42259.5407
29,0,perimeter_only,51868.8616,41585.3798
29,0,popularity_rank,51988.8021,41796.4986
29,0,greedy_swap,52091.0703,41976.1490
29,0,oracle,52966.0126,42708.6362
29,0,random_search,52856.9592,41782.8560
29,0,simulated_annealing,52351.1378,41939.1751
29,0,GA,52901.7641,42322.3306
29,1,random_valid,52144.6960,42259.5407
29,1,perimeter_only,51787.9271,41585.3798
29,1,popularity_rank,51754.9928,41796.4986
29,1,greedy_swap,51611.3506,41976.1490
29,1,oracle,52504.9787,42708.6362
29,1,random_search,52693.6204,42197.8048
29,1,simulated_annealing,52757.8985,41794.6423
29,1,GA,52769.1094,41956.4678
29,2,random_valid,52661.3304,42259.5407
29,2,perimeter_only,52364.3650,41585.3798
29,2,popularity_rank,52216.5960,41796.4986
29,2,greedy_swap,52149.1122,41976.1490
29,2,oracle,52756.1143,42708.6362
29,2,random_search,52700.2496,42185.7714
29,2,simulated_annealing,52823.7451,41890.1175
29,2,GA,53057.9673,42295.2329
29,3,random_valid,52677.2976,42259.5407
29,3,perimeter_only,52319.2274,41585.3798
29,3,popularity_rank,52386.5219,41796.4986
29,3,greedy_swap,52278.6222,41976.1490
29,3,oracle,52649.9351,42708.6362
29,3,random_search,52660.5024,41850.2685
29,3,simulated_annealing,52720.1465,41937.3497
29,3,GA,52661.4559,41895.9039
29,4,random_valid,52756.2491,42259.5407
29,4,perimeter_only,52178.3169,41585.3798
29,4,popularity_rank,52546.5359,41796.4986
29,4,greedy_swap,52214.4698,41976.1490
29,4,oracle,53060.2806,42708.6362
29,4,random_search,52842.9746,42145.0600
29,4,simulated_annealing,52909.9045,41742.7627
29,4,GA,53296.5601,41848.3362
29,5,random_valid,53196.7842,42259.5407
29,5,perimeter_only,52424.3405,41585.3798
29,5,popularity_rank,52355.3154,41796.4986
29,5,greedy_swap,52669.5930,41976.1490
29,5,oracle,53027.0315,42708.6362
29,5,random_search,53190.6468,41958.5663
29,5,simulated_annealing,53345.3531,41928.9487
29,5,GA,53348.5555,42215.2942
29,6,random_valid,52668.0607,42259.5407
29,6,perimeter_only,52229.9378,41585.3798
29,6,popularity_rank,52602.8688,41796.4986
29,6,greedy_swap,52051.0915,41976.1490
29,6,oracle,52892.7444,42708.6362
29,6,random_search,53102.8765,42186.2854
29,6,simulated_annealing,52894.5336,41849.3319
29,6,GA,52904.0757,41965.9231
29,7,random_valid,52770.0781,42259.5407
29,7,perimeter_only,52089.0468,41585.3798
29,7,popularity_rank,52341.9865,41796.4986
29,7,greedy_swap,52302.3976,41976.1490
29,7,oracle,52789.0241,42708.6362
29,7,random_search,52828.2293,41225.7644
29,7,simulated_annealing,53061.2879,42183.7737
29,7,GA,53174.4490,41859.1645
29,8,random_valid,52706.8912,42259.5407
29,8,perimeter_only,52281.5088,41585.3798
29,8,popularity_rank,52504.3164,41796.4986
29,8,greedy_swap,52690.5356,41976.1490
29,8,oracle,53010.6247,42708.6362
29,8,random_search,53067.5570,41912.0985
29,8,simulated_annealing,53043.6390,41662.0456
29,8,GA,53368.3374,42176.9589
29,9,random_valid,52895.5139,42259.5407
29,9,perimeter_only,52155.5348,41585.3798
29,9,popularity_rank,52265.2335,41796.4986
29,9,greedy_swap,52258.6793,41976.1490
29,9,oracle,52879.1657,42708.6362
29,9,random_search,52976.0243,42223.5362
29,9,simulated_annealing,53081.8134,41980.7596
29,9,GA,53120.1854,42148.4410
