multiplier,search_seed,layout,replicate,mc_seed,revenue,cf_revenue
10,0,optimized,19,1000019,786997.4033,786471.2576
10,0,optimized,20,1000020,787471.7374,786471.2576
10,0,optimized,21,1000021,786862.0562,786471.2576
10,0,optimized,22,1000022,787941.9349,786471.2576
10,0,optimized,23,1000023,784570.4152,786471.2576
10,0,optimized,24,1000024,785265.3416,786471.2576
10,0,optimized,25,1000025,784595.2921,786471.2576
10,0,optimized,26,1000026,785314.5783,786471.2576
10,0,optimized,27,1000027,787066.9126,786471.2576
10,0,optimized,28,1000028,787902.7905,786471.2576
10,0,optimized,29,1000029,785075.8646,786471.2576
10,0,rs,0,1000000,781736.0737,780773.7942
10,0,rs,1,1000001,781590.9714,780773.7942
10,0,rs,2,1000002,780668.9102,780773.7942
10,0,rs,3,1000003,778422.4637,780773.7942
10,0,rs,4,1000004,780055.4366,780773.7942
10,0,rs,5,1000005,779372.3608,780773.7942
10,0,rs,6,1000006,780615.7523,780773.7942
10,0,rs,7,1000007,780611.3469,780773.7942
10,0,rs,8,1000008,782605.8227,780773.7942
10,0,rs,9,1000009,782328.2652,780773.7942
10,0,rs,10,1000010,781544.0433,780773.7942
10,0,rs,11,1000011,781662.6262,780773.7942
10,0,rs,12,1000012,778146.4502,780773.7942
10,0,rs,13,1000013,782633.1476,780773.7942
10,0,rs,14,1000014,779865.4329,780773.7942
10,0,rs,15,1000015,778590.2858,780773.7942
10,0,rs,16,1000016,780197.7475,780773.7942
10,0,rs,17,1000017,782833.5480,780773.7942
10,0,rs,18,1000018,781877.7665,780773.7942
10,0,rs,19,1000019,781278.2065,780773.7942
10,0,rs,20,1000020,781768.3663,780773.7942
10,0,rs,21,1000021,781184.9391,780773.7942
10,0,rs,22,1000022,782283.1296,780773.7942
10,0,rs,23,1000023,778873.8325,780773.7942
10,0,rs,24,1000024,779572.3805,780773.7942
10,0,rs,25,1000025,778941.8062,780773.7942
10,0,rs,26,1000026,779581.7868,780773.7942
10,0,rs,27,1000027,781403.6461,780773.7942
10,0,rs,28,1000028,782226.4723,780773.7942
10,0,rs,29,1000029,779384.5064,780773.7942
10,0,sa,0,1000000,785948.6142,784996.4892
10,0,sa,1,1000001,785831.5501,784996.4892
10,0,sa,2,1000002,784915.8583,784996.4892
10,0,sa,3,1000003,782635.8355,784996.4892
10,0,sa,4,1000004,784275.3854,784996.4892
10,0,sa,5,1000005,783619.9364,784996.4892
10,0,sa,6,1000006,784887.5173,784996.4892
10,0,sa,7,1000007,784838.4291,784996.4892
10,0,sa,8,1000008,786798.6072,784996.4892
10,0,sa,9,1000009,786552.2971,784996.4892
10,0,sa,10,1000010,785785.7710,784996.4892
10,0,sa,11,1000011,785930.7879,784996.4892
10,0,sa,12,1000012,782356.6213,784996.4892
10,0,sa,13,1000013,786877.7203,784996.4892
10,0,sa,14,1000014,784081.6284,784996.4892
10,0,sa,15,1000015,782824.7912,784996.4892
10,0,sa,16,1000016,784446.7651,784996.4892
10,0,sa,17,1000017,787060.2827,784996.4892
10,0,sa,18,1000018,786119.5556,784996.4892
10,0,sa,19,1000019,785511.7941,784996.4892
10,0,sa,20,1000020,786014.0449,784996.4892
10,0,sa,21,1000021,785374.5868,784996.4892
10,0,sa,22,1000022,786492.0959,784996.4892
10,0,sa,23,1000023,783102.4885,784996.4892
10,0,sa,24,1000024,783792.9353,784996.4892
10,0,sa,25,1000025,783115.9803,784996.4892
10,0,sa,26,1000026,783840.1462,784996.4892
10,0,sa,27,1000027,785580.4525,784996.4892
10,0,sa,28,1000028,786412.9377,784996.4892
10,0,sa,29,1000029,783612.3694,784996.4892
10,0,sa_k,0,1000000,788326.6966,787394.3969
10,0,sa_k,1,1000001,788216.7998,787394.3969
10,0,sa_k,2,1000002,787277.3301,787394.3969
10,0,sa_k,3,1000003,785045.4678,787394.3969
10,0,sa_k,4,1000004,786673.7881,787394.3969
10,0,sa_k,5,1000005,785993.2511,787394.3969
10,0,sa_k,6,1000006,787291.4821,787394.3969
10,0,sa_k,7,1000007,787217.5083,787394.3969
10,0,sa_k,8,1000008,789168.2195,787394.3969
10,0,sa_k,9,1000009,788963.6361,787394.3969
10,0,sa_k,10,1000010,788168.4124,787394.3969
10,0,sa_k,11,1000011,788305.8623,787394.3969
10,0,sa_k,12,1000012,784752.6219,787394.3969
10,0,sa_k,13,1000013,789270.7840,787394.3969
10,0,sa_k,14,1000014,786461.6717,787394.3969
10,0,sa_k,15,1000015,785236.6555,787394.3969
10,0,sa_k,16,1000016,786859.6833,787394.3969
10,0,sa_k,17,1000017,789425.9422,787394.3969
10,0,sa_k,18,1000018,788554.1025,787394.3969
10,0,sa_k,19,1000019,787918.1194,787394.3969
10,0,sa_k,20,1000020,788397.5764,787394.3969
10,0,sa_k,21,1000021,787787.3619,787394.3969
10,0,sa_k,22,1000022,788861.8852,787394.3969
10,0,sa_k,23,1000023,785489.8841,787394.3969
10,0,sa_k,24,1000024,786159.8161,787394.3969
10,0,sa_k,25,1000025,785505.4025,787394.3969
10,0,sa_k,26,1000026,786238.9659,787394.3969
10,0,sa_k,27,1000027,787999.5654,787394.3969
10,0,sa_k,28,1000028,788827.0903,787394.3969
10,0,sa_k,29,1000029,786001.9309,787394.3969
10,1,baseline,0,1000000,770561.2124,769612.7303
10,1,baseline,1,1000001,770380.0688,769612.7303
10,1,baseline,2,1000002,769530.2398,769612.7303
10,1,baseline,3,1000003,767274.1975,769612.7303
10,1,baseline,4,1000004,768885.9518,769612.7303
10,1,baseline,5,1000005,768225.7046,769612.7303
10,1,baseline,6,1000006,769513.9886,769612.7303
10,1,baseline,7,1000007,769425.5480,769612.7303
10,1,baseline,8,1000008,771405.8040,769612.7303
10,1,baseline,9,1000009,771196.5840,769612.7303
10,1,baseline,10,1000010,770346.8677,769612.7303
10,1,baseline,11,1000011,770497.9889,769612.7303
10,1,baseline,12,1000012,767038.1578,769612.7303
10,1,baseline,13,1000013,771448.0260,769612.7303
10,1,baseline,14,1000014,768706.2961,769612.7303
10,1,baseline,15,1000015,767540.7954,769612.7303
10,1,baseline,16,1000016,769062.4945,769612.7303
10,1,baseline,17,1000017,771641.9975,769612.7303
10,1,baseline,18,1000018,770721.0697,769612.7303
10,1,baseline,19,1000019,770123.7668,769612.7303
10,1,baseline,20,1000020,770594.2094,769612.7303
10,1,baseline,21,1000021,769989.2714,769612.7303
10,1,baseline,22,1000022,771025.3383,769612.7303
10,1,baseline,23,1000023,767732.1992,769612.7303
10,1,baseline,24,1000024,768412.2545,769612.7303
10,1,baseline,25,1000025,767752.3726,769612.7303
10,1,baseline,26,1000026,768435.6141,769612.7303
10,1,baseline,27,1000027,770195.9043,769612.7303
10,1,baseline,28,1000028,771020.0913,769612.7303
10,1,baseline,29,1000029,768244.7427,769612.7303
10,1,optimized,0,1000000,787688.6010,786751.2326
10,1,optimized,1,1000001,787581.4374,786751.2326
10,1,optimized,2,1000002,786634.5644,786751.2326
10,1,optimized,3,1000003,784406.3114,786751.2326
10,1,optimized,4,1000004,786016.6351,786751.2326
10,1,optimized,5,1000005,785359.4027,786751.2326
10,1,optimized,6,1000006,786653.1150,786751.2326
10,1,optimized,7,1000007,786579.4691,786751.2326
10,1,optimized,8,1000008,788530.7855,786751.2326
10,1,optimized,9,1000009,788311.8281,786751.2326
10,1,optimized,10,1000010,787532.7380,786751.2326
10,1,optimized,11,1000011,787656.1952,786751.2326
10,1,optimized,12,1000012,784104.2128,786751.2326
10,1,optimized,13,1000013,788627.5250,786751.2326
10,1,optimized,14,1000014,785823.1344,786751.2326
10,1,optimized,15,1000015,784591.3129,786751.2326
10,1,optimized,16,1000016,786222.1875,786751.2326
10,1,optimized,17,1000017,788775.8948,786751.2326
10,1,optimized,18,1000018,787890.0296,786751.2326
10,1,optimized,19,1000019,787272.6639,786751.2326
10,1,optimized,20,1000020,787756.0613,786751.2326
10,1,optimized,21,1000021,787140.6099,786751.2326
10,1,optimized,22,1000022,788217.0433,786751.2326
10,1,optimized,23,1000023,784846.2114,786751.2326
10,1,optimized,24,1000024,785528.8147,786751.2326
10,1,optimized,25,1000025,784860.5002,786751.2326
10,1,optimized,26,1000026,785589.4561,786751.2326
10,1,optimized,27,1000027,787346.8169,786751.2326
10,1,optimized,28,1000028,788192.2419,786751.2326
10,1,optimized,29,1000029,785344.5839,786751.2326
10,1,rs,0,1000000,782882.5811,781930.4798
10,1,rs,1,1000001,782759.0416,781930.4798
10,1,rs,2,1000002,781815.9571,781930.4798
10,1,rs,3,1000003,779569.1433,781930.4798
10,1,rs,4,1000004,781202.1925,781930.4798
10,1,rs,5,1000005,780538.6433,781930.4798
10,1,rs,6,1000006,781792.3968,781930.4798
10,1,rs,7,1000007,781772.5460,781930.4798
10,1,rs,8,1000008,783750.0333,781930.4798
10,1,rs,9,1000009,783499.4167,781930.4798
10,1,rs,10,1000010,782703.1279,781930.4798
10,1,rs,11,1000011,782826.2579,781930.4798
10,1,rs,12,1000012,779303.5664,781930.4798
10,1,rs,13,1000013,783788.7300,781930.4798
10,1,rs,14,1000014,781014.5489,781930.4798
10,1,rs,15,1000015,779758.8165,781930.4798
10,1,rs,16,1000016,781367.0132,781930.4798
10,1,rs,17,1000017,784002.5174,781930.4798
10,1,rs,18,1000018,783054.4257,781930.4798
10,1,rs,19,1000019,782450.3266,781930.4798
10,1,rs,20,1000020,782919.6626,781930.4798
10,1,rs,21,1000021,782314.9128,781930.4798
10,1,rs,22,1000022,783427.8929,781930.4798
10,1,rs,23,1000023,780033.3215,781930.4798
10,1,rs,24,1000024,780735.3777,781930.4798
10,1,rs,25,1000025,780101.2488,781930.4798
10,1,rs,26,1000026,780749.1604,781930.4798
10,1,rs,27,1000027,782551.3182,781930.4798
10,1,rs,28,1000028,783390.4234,781930.4798
10,1,rs,29,1000029,780541.8038,781930.4798
10,1,sa,0,1000000,787122.4652,786187.5828
10,1,sa,1,1000001,787016.5651,786187.5828
10,1,sa,2,1000002,786091.0892,786187.5828
10,1,sa,3,1000003,783836.1631,786187.5828
10,1,sa,4,1000004,785453.8599,786187.5828
10,1,sa,5,1000005,784798.3170,786187.5828
10,1,sa,6,1000006,786078.2059,786187.5828
10,1,sa,7,1000007,786001.9309,786187.5828
10,1,sa,8,1000008,787981.6114,786187.5828
10,1,sa,9,1000009,787746.9981,786187.5828
10,1,sa,10,1000010,786958.9217,786187.5828
10,1,sa,11,1000011,787099.1538,786187.5828
10,1,sa,12,1000012,783527.6643,786187.5828
10,1,sa,13,1000013,788059.7804,786187.5828
10,1,sa,14,1000014,785262.7415,786187.5828
10,1,sa,15,1000015,784013.7262,786187.5828
10,1,sa,16,1000016,785666.3610,786187.5828
10,1,sa,17,1000017,788227.3660,786187.5828
10,1,sa,18,1000018,787329.8766,786187.5828
10,1,sa,19,1000019,786722.4251,786187.5828
10,1,sa,20,1000020,787189.5982,786187.5828
10,1,sa,21,1000021,786577.1006,786187.5828
10,1,sa,22,1000022,787656.0266,786187.5828
10,1,sa,23,1000023,784278.4574,786187.5828
10,1,sa,24,1000024,784978.6772,786187.5828
10,1,sa,25,1000025,784304.5724,786187.5828
10,1,sa,26,1000026,785032.0594,786187.5828
10,1,sa,27,1000027,786784.5212,786187.5828
10,1,sa,28,1000028,787615.9955,786187.5828
10,1,sa,29,1000029,784798.0900,786187.5828
10,1,sa_k,0,1000000,788437.1157,787506.5483
10,1,sa_k,1,1000001,788329.8646,787506.5483
10,1,sa_k,2,1000002,787390.4767,787506.5483
10,1,sa_k,3,1000003,785150.2585,787506.5483
10,1,sa_k,4,1000004,786791.1945,787506.5483
10,1,sa_k,5,1000005,786101.6046,787506.5483
10,1,sa_k,6,1000006,787396.2332,787506.5483
10,1,sa_k,7,1000007,787325.9187,787506.5483
10,1,sa_k,8,1000008,789280.9698,787506.5483
10,1,sa_k,9,1000009,789070.5887,787506.5483
10,1,sa_k,10,1000010,788281.1435,787506.5483
10,1,sa_k,11,1000011,788427.0786,787506.5483
10,1,sa_k,12,1000012,784865.7893,787506.5483
10,1,sa_k,13,1000013,789388.9192,787506.5483
10,1,sa_k,14,1000014,786570.0416,787506.5483
10,1,sa_k,15,1000015,785345.6929,787506.5483
10,1,sa_k,16,1000016,786968.9118,787506.5483
10,1,sa_k,17,1000017,789540.6660,787506.5483
10,1,sa_k,18,1000018,788669.5534,787506.5483
10,1,sa_k,19,1000019,788033.7659,787506.5483
10,1,sa_k,20,1000020,788505.1582,787506.5483
10,1,sa_k,21,1000021,787897.1814,787506.5483
10,1,sa_k,22,1000022,788967.3171,787506.5483
10,1,sa_k,23,1000023,785602.0616,787506.5483
10,1,sa_k,24,1000024,786279.1205,787506.5483
10,1,sa_k,25,1000025,785613.5386,787506.5483
10,1,sa_k,26,1000026,786350.2495,787506.5483
10,1,sa_k,27,1000027,788120.5413,787506.5483
10,1,sa_k,28,1000028,788936.3799,787506.5483
10,1,sa_k,29,1000029,786112.8800,787506.5483
10,2,baseline,0,1000000,770561.2124,769612.7303
10,2,baseline,1,1000001,770380.0688,769612.7303
10,2,baseline,2,1000002,769530.2398,769612.7303
10,2,baseline,3,1000003,767274.1975,769612.7303
10,2,baseline,4,1000004,768885.9518,769612.7303
10,2,baseline,5,1000005,768225.7046,769612.7303
10,2,baseline,6,1000006,769513.9886,769612.7303
10,2,baseline,7,1000007,769425.5480,769612.7303
10,2,baseline,8,1000008,771405.8040,769612.7303
10,2,baseline,9,1000009,771196.5840,769612.7303
10,2,baseline,10,1000010,770346.8677,769612.7303
10,2,baseline,11,1000011,770497.9889,769612.7303
10,2,baseline,12,1000012,767038.1578,769612.7303
10,2,baseline,13,1000013,771448.0260,769612.7303
10,2,baseline,14,1000014,768706.2961,769612.7303
10,2,baseline,15,1000015,767540.7954,769612.7303
10,2,baseline,16,1000016,769062.4945,769612.7303
10,2,baseline,17,1000017,771641.9975,769612.7303
10,2,baseline,18,1000018,770721.0697,769612.7303
10,2,baseline,19,1000019,770123.7668,769612.7303
10,2,baseline,20,1000020,770594.2094,769612.7303
10,2,baseline,21,1000021,769989.2714,769612.7303
10,2,baseline,22,1000022,771025.3383,769612.7303
10,2,baseline,23,1000023,767732.1992,769612.7303
10,2,baseline,24,1000024,768412.2545,769612.7303
10,2,baseline,25,1000025,767752.3726,769612.7303
10,2,baseline,26,1000026,768435.6141,769612.7303
10,2,baseline,27,1000027,770195.9043,769612.7303
10,2,baseline,28,1000028,771020.0913,769612.7303
10,2,baseline,29,1000029,768244.7427,769612.7303
10,2,optimized,0,1000000,787399.9631,786456.7106
10,2,optimized,1,1000001,787282.4432,786456.7106
10,2,optimized,2,1000002,786362.1027,786456.7106
10,2,optimized,3,1000003,784099.4477,786456.7106
10,2,optimized,4,1000004,785714.5503,786456.7106
10,2,optimized,5,1000005,785067.8420,786456.7106
10,2,optimized,6,1000006,786356.1008,786456.7106
10,2,optimized,7,1000007,786274.6598,786456.7106
10,2,optimized,8,1000008,788241.9643,786456.7106
10,2,optimized,9,1000009,788028.8667,786456.7106
10,2,optimized,10,1000010,787232.9190,786456.7106
10,2,optimized,11,1000011,787364.4018,786456.7106
10,2,optimized,12,1000012,783810.3222,786456.7106
10,2,optimized,13,1000013,788330.4716,786456.7106
10,2,optimized,14,1000014,785531.5432,786456.7106
10,2,optimized,15,1000015,784291.5243,786456.7106
10,2,optimized,16,1000016,785932.6067,786456.7106
10,2,optimized,17,1000017,788494.2852,786456.7106
10,2,optimized,18,1000018,787599.4733,786456.7106
10,2,optimized,19,1000019,786980.9343,786456.7106
10,2,optimized,20,1000020,787456.7177,786456.7106
10,2,optimized,21,1000021,786850.2658,786456.7106
10,2,optimized,22,1000022,787928.8206,786456.7106
10,2,optimized,23,1000023,784554.6301,786456.7106
10,2,optimized,24,1000024,785253.2412,786456.7106
10,2,optimized,25,1000025,784584.4493,786456.7106
10,2,optimized,26,1000026,785300.9931,786456.7106
10,2,optimized,27,1000027,787052.0928,786456.7106
10,2,optimized,28,1000028,787889.7258,786456.7106
10,2,optimized,29,1000029,785059.5939,786456.7106
10,2,rs,0,1000000,783037.0285,782086.3384
10,2,rs,1,1000001,782909.8612,782086.3384
10,2,rs,2,1000002,781972.7304,782086.3384
10,2,rs,3,1000003,779720.3089,782086.3384
10,2,rs,4,1000004,781356.2074,782086.3384
10,2,rs,5,1000005,780690.3295,782086.3384
10,2,rs,6,1000006,781950.6094,782086.3384
10,2,rs,7,1000007,781933.2292,782086.3384
10,2,rs,8,1000008,783897.9477,782086.3384
10,2,rs,9,1000009,783659.7493,782086.3384
10,2,rs,10,1000010,782854.4180,782086.3384
10,2,rs,11,1000011,782981.3848,782086.3384
10,2,rs,12,1000012,779464.3467,782086.3384
10,2,rs,13,1000013,783939.9243,782086.3384
10,2,rs,14,1000014,781171.1115,782086.3384
10,2,rs,15,1000015,779912.8726,782086.3384
10,2,rs,16,1000016,781520.2367,782086.3384
10,2,rs,17,1000017,784159.1611,782086.3384
10,2,rs,18,1000018,783211.0237,782086.3384
10,2,rs,19,1000019,782608.1319,782086.3384
10,2,rs,20,1000020,783073.3824,782086.3384
10,2,rs,21,1000021,782476.1268,782086.3384
10,2,rs,22,1000022,783588.1885,782086.3384
10,2,rs,23,1000023,780192.1895,782086.3384
10,2,rs,24,1000024,780886.0981,782086.3384
10,2,rs,25,1000025,780252.5634,782086.3384
10,2,rs,26,1000026,780900.3480,782086.3384
10,2,rs,27,1000027,782700.7723,782086.3384
10,2,rs,28,1000028,783541.8828,782086.3384
10,2,rs,29,1000029,780703.9166,782086.3384
10,2,sa,0,1000000,784981.7126,784042.4921
10,2,sa,1,1000001,784868.4131,784042.4921
10,2,sa,2,1000002,783948.4301,784042.4921
10,2,sa,3,1000003,781690.4612,784042.4921
10,2,sa,4,1000004,783315.4337,784042.4921
10,2,sa,5,1000005,782674.6665,784042.4921
10,2,sa,6,1000006,783917.3321,784042.4921
10,2,sa,7,1000007,783896.4667,784042.4921
10,2,sa,8,1000008,785844.8667,784042.4921
10,2,sa,9,1000009,785612.6931,784042.4921
10,2,sa,10,1000010,784846.2133,784042.4921
10,2,sa,11,1000011,784949.1598,784042.4921
10,2,sa,12,1000012,781400.5326,784042.4921
10,2,sa,13,1000013,785933.8719,784042.4921
10,2,sa,14,1000014,783121.3174,784042.4921
10,2,sa,15,1000015,781882.2218,784042.4921
10,2,sa,16,1000016,783506.3907,784042.4921
10,2,sa,17,1000017,786100.3352,784042.4921
10,2,sa,18,1000018,785164.9175,784042.4921
10,2,sa,19,1000019,784566.1888,784042.4921
10,2,sa,20,1000020,785057.4048,784042.4921
10,2,sa,21,1000021,784414.8126,784042.4921
10,2,sa,22,1000022,785553.2421,784042.4921
10,2,sa,23,1000023,782147.8653,784042.4921
10,2,sa,24,1000024,782825.6426,784042.4921
10,2,sa,25,1000025,782169.8183,784042.4921
10,2,sa,26,1000026,782885.4077,784042.4921
10,2,sa,27,1000027,784639.4686,784042.4921
10,2,sa,28,1000028,785475.8481,784042.4921
10,2,sa,29,1000029,782649.0513,784042.4921
10,2,sa_k,0,1000000,787688.6737,786751.3806
10,2,sa_k,1,1000001,787580.9615,786751.3806
10,2,sa_k,2,1000002,786635.0949,786751.3806
10,2,sa_k,3,1000003,784405.0240,786751.3806
10,2,sa_k,4,1000004,786018.9290,786751.3806
10,2,sa_k,5,1000005,785358.2498,786751.3806
10,2,sa_k,6,1000006,786652.6451,786751.3806
10,2,sa_k,7,1000007,786581.5799,786751.3806
10,2,sa_k,8,1000008,788531.3301,786751.3806
10,2,sa_k,9,1000009,788311.4209,786751.3806
10,2,sa_k,10,1000010,787531.7283,786751.3806
10,2,sa_k,11,1000011,787656.4021,786751.3806
10,2,sa_k,12,1000012,784105.6214,786751.3806
10,2,sa_k,13,1000013,788626.5709,786751.3806
10,2,sa_k,14,1000014,785822.3612,786751.3806
10,2,sa_k,15,1000015,784593.6046,786751.3806
10,2,sa_k,16,1000016,786222.5146,786751.3806
10,2,sa_k,17,1000017,788776.9035,786751.3806
10,2,sa_k,18,1000018,787888.4821,786751.3806
10,2,sa_k,19,1000019,787272.6748,786751.3806
10,2,sa_k,20,1000020,787756.9216,786751.3806
10,2,sa_k,21,1000021,787140.2339,786751.3806
10,2,sa_k,22,1000022,788216.8206,786751.3806
10,2,sa_k,23,1000023,784846.8052,786751.3806
10,2,sa_k,24,1000024,785528.5358,786751.3806
10,2,sa_k,25,1000025,784858.3815,786751.3806
10,2,sa_k,26,1000026,785589.3559,786751.3806
10,2,sa_k,27,1000027,787346.0959,786751.3806
10,2,sa_k,28,1000028,788191.9065,786751.3806
10,2,sa_k,29,1000029,785344.5888,786751.3806
10,3,baseline,0,1000000,770561.2124,769612.7303
10,3,baseline,1,1000001,770380.0688,769612.7303
10,3,baseline,2,1000002,769530.2398,769612.7303
10,3,baseline,3,1000003,767274.1975,769612.7303
10,3,baseline,4,1000004,768885.9518,769612.7303
10,3,baseline,5,1000005,768225.7046,769612.7303
10,3,baseline,6,1000006,769513.9886,769612.7303
10,3,baseline,7,1000007,769425.5480,769612.7303
10,3,baseline,8,1000008,771405.8040,769612.7303
10,3,baseline,9,1000009,771196.5840,769612.7303
10,3,baseline,10,1000010,770346.8677,769612.7303
10,3,baseline,11,1000011,770497.9889,769612.7303
10,3,baseline,12,1000012,767038.1578,769612.7303
10,3,baseline,13,1000013,771448.0260,769612.7303
10,3,baseline,14,1000014,768706.2961,769612.7303
10,3,baseline,15,1000015,767540.7954,769612.7303
10,3,baseline,16,1000016,769062.4945,769612.7303
10,3,baseline,17,1000017,771641.9975,769612.7303
10,3,baseline,18,1000018,770721.0697,769612.7303
10,3,baseline,19,1000019,770123.7668,769612.7303
10,3,baseline,20,1000020,770594.2094,769612.7303
10,3,baseline,21,1000021,769989.2714,769612.7303
10,3,baseline,22,1000022,771025.3383,769612.7303
10,3,baseline,23,1000023,767732.1992,769612.7303
10,3,baseline,24,1000024,768412.2545,769612.7303
10,3,baseline,25,1000025,767752.3726,769612.7303
10,3,baseline,26,1000026,768435.6141,769612.7303
10,3,baseline,27,1000027,770195.9043,769612.7303
10,3,baseline,28,1000028,771020.0913,769612.7303
10,3,baseline,29,1000029,768244.7427,769612.7303
10,3,optimized,0,1000000,787980.3418,787044.0909
10,3,optimized,1,1000001,787871.7863,787044.0909
10,3,optimized,2,1000002,786934.7850,787044.0909
10,3,optimized,3,1000003,784698.4959,787044.0909
10,3,optimized,4,1000004,786314.8380,787044.0909
10,3,optimized,5,1000005,785648.7756,787044.0909
10,3,optimized,6,1000006,786940.4990,787044.0909
10,3,optimized,7,1000007,786869.5695,787044.0909
10,3,optimized,8,1000008,788823.4532,787044.0909
10,3,optimized,9,1000009,788611.5630,787044.0909
10,3,optimized,10,1000010,787827.1235,787044.0909
10,3,optimized,11,1000011,787953.9087,787044.0909
10,3,optimized,12,1000012,784405.6542,787044.0909
10,3,optimized,13,1000013,788922.5701,787044.0909
10,3,optimized,14,1000014,786119.1640,787044.0909
10,3,optimized,15,1000015,784880.6927,787044.0909
10,3,optimized,16,1000016,786516.1092,787044.0909
10,3,optimized,17,1000017,789066.3486,787044.0909
10,3,optimized,18,1000018,788197.7395,787044.0909
10,3,optimized,19,1000019,787571.3866,787044.0909
10,3,optimized,20,1000020,788043.8444,787044.0909
10,3,optimized,21,1000021,787429.2634,787044.0909
10,3,optimized,22,1000022,788515.1022,787044.0909
10,3,optimized,23,1000023,785144.6322,787044.0909
10,3,optimized,24,1000024,785804.2056,787044.0909
10,3,optimized,25,1000025,785159.3977,787044.0909
10,3,optimized,26,1000026,785888.4780,787044.0909
10,3,optimized,27,1000027,787636.8366,787044.0909
10,3,optimized,28,1000028,788474.4340,787044.0909
10,3,optimized,29,1000029,785654.0023,787044.0909
10,3,rs,0,1000000,783509.9228,782565.5939
10,3,rs,1,1000001,783386.8213,782565.5939
10,3,rs,2,1000002,782448.3105,782565.5939
10,3,rs,3,1000003,780212.1720,782565.5939
10,3,rs,4,1000004,781849.3455,782565.5939
10,3,rs,5,1000005,781178.2837,782565.5939
10,3,rs,6,1000006,782439.4339,782565.5939
10,3,rs,7,1000007,782423.6621,782565.5939
10,3,rs,8,1000008,784384.6995,782565.5939
10,3,rs,9,1000009,784142.8131,782565.5939
10,3,rs,10,1000010,783336.3493,782565.5939
10,3,rs,11,1000011,783464.9685,782565.5939
10,3,rs,12,1000012,779933.6485,782565.5939
10,3,rs,13,1000013,784419.1817,782565.5939
10,3,rs,14,1000014,781642.5978,782565.5939
10,3,rs,15,1000015,780390.8342,782565.5939
10,3,rs,16,1000016,782003.8425,782565.5939
10,3,rs,17,1000017,784633.2045,782565.5939
10,3,rs,18,1000018,783695.7842,782565.5939
10,3,rs,19,1000019,783080.1838,782565.5939
10,3,rs,20,1000020,783562.4538,782565.5939
10,3,rs,21,1000021,782943.2127,782565.5939
10,3,rs,22,1000022,784073.8790,782565.5939
10,3,rs,23,1000023,780668.0512,782565.5939
10,3,rs,24,1000024,781349.1665,782565.5939
10,3,rs,25,1000025,780717.3182,782565.5939
10,3,rs,26,1000026,781394.6568,782565.5939
10,3,rs,27,1000027,783158.9610,782565.5939
10,3,rs,28,1000028,784011.4523,782565.5939
10,3,rs,29,1000029,781173.3243,782565.5939
10,3,sa,0,1000000,786009.7453,785063.9443
10,3,sa,1,1000001,785893.8106,785063.9443
10,3,sa,2,1000002,784986.1726,785063.9443
10,3,sa,3,1000003,782704.4810,785063.9443
10,3,sa,4,1000004,784343.8620,785063.9443
10,3,sa,5,1000005,783680.4846,785063.9443
10,3,sa,6,1000006,784950.6011,785063.9443
10,3,sa,7,1000007,784905.0721,785063.9443
10,3,sa,8,1000008,786869.9670,785063.9443
10,3,sa,9,1000009,786619.7798,785063.9443
10,3,sa,10,1000010,785856.3595,785063.9443
10,3,sa,11,1000011,786000.4267,785063.9443
10,3,sa,12,1000012,782423.4809,785063.9443
10,3,sa,13,1000013,786950.8653,785063.9443
10,3,sa,14,1000014,784152.4117,785063.9443
10,3,sa,15,1000015,782892.8338,785063.9443
10,3,sa,16,1000016,784510.1849,785063.9443
10,3,sa,17,1000017,787124.6527,785063.9443
10,3,sa,18,1000018,786185.5173,785063.9443
10,3,sa,19,1000019,785574.6977,785063.9443
10,3,sa,20,1000020,786082.3616,785063.9443
10,3,sa,21,1000021,785440.8459,785063.9443
10,3,sa,22,1000022,786557.7423,785063.9443
10,3,sa,23,1000023,783166.2014,785063.9443
10,3,sa,24,1000024,783858.0368,785063.9443
10,3,sa,25,1000025,783191.6287,785063.9443
10,3,sa,26,1000026,783904.7409,785063.9443
10,3,sa,27,1000027,785646.1386,785063.9443
10,3,sa,28,1000028,786475.9457,785063.9443
10,3,sa,29,1000029,783683.0290,785063.9443
10,3,sa_k,0,1000000,788290.8751,787360.6771
10,3,sa_k,1,1000001,788181.4612,787360.6771
10,3,sa_k,2,1000002,787245.5185,787360.6771
10,3,sa_k,3,1000003,785013.8165,787360.6771
10,3,sa_k,4,1000004,786643.2257,787360.6771
10,3,sa_k,5,1000005,785961.4309,787360.6771
10,3,sa_k,6,1000006,787257.8512,787360.6771
10,3,sa_k,7,1000007,787184.2401,787360.6771
10,3,sa_k,8,1000008,789132.7911,787360.6771
10,3,sa_k,9,1000009,788928.8612,787360.6771
10,3,sa_k,10,1000010,788136.0631,787360.6771
10,3,sa_k,11,1000011,788271.7170,787360.6771
10,3,sa_k,12,1000012,784722.6814,787360.6771
10,3,sa_k,13,1000013,789237.0039,787360.6771
10,3,sa_k,14,1000014,786428.8221,787360.6771
10,3,sa_k,15,1000015,785204.2200,787360.6771
10,3,sa_k,16,1000016,786826.4024,787360.6771
10,3,sa_k,17,1000017,789390.6298,787360.6771
10,3,sa_k,18,1000018,788518.7146,787360.6771
10,3,sa_k,19,1000019,787886.3327,787360.6771
10,3,sa_k,20,1000020,788365.0170,787360.6771
