scenario,seed,method,mc_revenue,cf_revenue,analytical_R
10,8,simulated_annealing_popstart,50934.9964,50900.8840,51967.9911
10,8,GA,50787.5006,50752.8902,51720.5924
10,9,random_valid,50394.7631,50377.8794,51054.0146
10,9,perimeter_only,50455.2204,50438.8012,51276.9821
10,9,popularity_rank,50409.6347,50393.0822,51687.5178
10,9,greedy_swap,50431.2724,50415.0814,51690.4863
10,9,oracle,50588.4336,50569.7548,52260.6232
10,9,random_search,50686.5840,50667.3195,51733.9031
10,9,simulated_annealing,50832.2220,50813.8032,51784.6713
10,9,simulated_annealing_popstart,50949.8969,50932.3594,51986.7359
10,9,GA,50909.3209,50891.7068,51834.8492
11,0,random_valid,64324.1534,64304.1642,59722.2103
11,0,perimeter_only,64825.9569,64803.9170,59374.6022
11,0,popularity_rank,64289.0438,64268.0739,59801.2290
11,0,greedy_swap,64649.1608,64627.8185,60167.3855
11,0,oracle,64889.8135,64865.5230,60835.0878
11,0,random_search,65027.6694,65002.5733,59760.9333
11,0,simulated_annealing,65112.0835,65087.7336,60294.0782
11,0,simulated_annealing_popstart,65022.0493,64997.5468,60246.9506
11,0,GA,65056.9497,65032.3351,59515.6755
11,1,random_valid,64230.3455,64304.1642,59722.2103
11,1,perimeter_only,64731.1945,64803.9170,59374.6022
11,1,popularity_rank,64192.7953,64268.0739,59801.2290
11,1,greedy_swap,64553.8197,64627.8185,60167.3855
11,1,oracle,64792.6692,64865.5230,60835.0878
11,1,random_search,64900.1309,64973.0090,59436.6212
11,1,simulated_annealing,65256.9316,65333.9652,60585.3436
11,1,simulated_annealing_popstart,65197.4729,65272.5713,60545.1734
11,1,GA,64990.0271,65063.5364,60307.5400
11,2,random_valid,64310.4009,64304.1642,59722.2103
11,2,perimeter_only,64810.0305,64803.9170,59374.6022
11,2,popularity_rank,64273.7824,64268.0739,59801.2290
11,2,greedy_swap,64632.8231,64627.8185,60167.3855
11,2,oracle,64870.6355,64865.5230,60835.0878
11,2,random_search,64989.5355,64984.1480,60488.8667
11,2,simulated_annealing,65334.8925,65329.8503,60584.9612
11,2,simulated_annealing_popstart,65024.1621,65020.5114,60239.5526
11,2,GA,65064.1968,65060.5746,60198.0626
11,3,random_valid,64326.2347,64304.1642,59722.2103
11,3,perimeter_only,64826.6922,64803.9170,59374.6022
11,3,popularity_rank,64290.3017,64268.0739,59801.2290
11,3,greedy_swap,64649.5016,64627.8185,60167.3855
11,3,oracle,64889.2046,64865.5230,60835.0878
11,3,random_search,64992.4101,64967.5504,59399.6054
11,3,simulated_annealing,65326.7460,65301.1840,60517.7140
11,3,simulated_annealing_popstart,65055.2815,65030.2689,59883.0550
11,3,GA,65095.9030,65071.7286,60283.5967
11,4,random_valid,64287.3321,64304.1642,59722.2103
11,4,perimeter_only,64786.2048,64803.9170,59374.6022
11,4,popularity_rank,64252.0573,64268.0739,59801.2290
11,4,greedy_swap,64611.1267,64627.8185,60167.3855
11,4,oracle,64847.0953,64865.5230,60835.0878
11,4,random_search,64923.3217,64941.2764,59495.4416
11,4,simulated_annealing,65041.8801,65057.9681,60226.9929
11,4,simulated_annealing_popstart,64976.8814,64993.9725,60169.9697
11,4,GA,65033.1759,65049.3015,60248.0355
11,5,random_valid,64323.0020,64304.1642,59722.2103
11,5,perimeter_only,64821.4394,64803.9170,59374.6022
11,5,popularity_rank,64286.2132,64268.0739,59801.2290
11,5,greedy_swap,64644.3163,64627.8185,60167.3855
11,5,oracle,64881.8601,64865.5230,60835.0878
11,5,random_search,64974.4620,64958.1167,60348.6675
11,5,simulated_annealing,65102.0348,65086.4407,60294.6320
11,5,simulated_annealing_popstart,65033.1153,65018.3274,60236.4143
11,5,GA,65093.8582,65078.0209,60295.1598
11,6,random_valid,64279.0140,64304.1642,59722.2103
11,6,perimeter_only,64779.0094,64803.9170,59374.6022
11,6,popularity_rank,64241.8680,64268.0739,59801.2290
11,6,greedy_swap,64600.9276,64627.8185,60167.3855
11,6,oracle,64840.7345,64865.5230,60835.0878
11,6,random_search,64984.8575,65008.9512,59947.8085
11,6,simulated_annealing,65048.2384,65071.9075,60258.6167
11,6,simulated_annealing_popstart,64891.2358,64915.0243,60258.7112
11,6,GA,65063.7384,65087.2518,60290.8357
11,7,random_valid,64251.9706,64304.1642,59722.2103
11,7,perimeter_only,64751.1752,64803.9170,59374.6022
11,7,popularity_rank,64215.5526,64268.0739,59801.2290
11,7,greedy_swap,64574.5351,64627.8185,60167.3855
11,7,oracle,64813.4815,64865.5230,60835.0878
11,7,random_search,64936.5594,64987.4219,59494.1562
11,7,simulated_annealing,65040.3662,65091.7995,60273.2657
11,7,simulated_annealing_popstart,64957.4556,65009.0114,60214.4751
11,7,GA,65261.2838,65313.7245,60579.6225
11,8,random_valid,64320.5225,64304.1642,59722.2103
11,8,perimeter_only,64823.1418,64803.9170,59374.6022
11,8,popularity_rank,64284.6426,64268.0739,59801.2290
11,8,greedy_swap,64645.0536,64627.8185,60167.3855
11,8,oracle,64885.0812,64865.5230,60835.0878
11,8,random_search,65041.2200,65023.5785,59463.0183
11,8,simulated_annealing,65108.9983,65092.4081,60299.6930
11,8,simulated_annealing_popstart,65122.1102,65105.0630,60304.6475
11,8,GA,65024.4910,65007.0674,60238.8721
11,9,random_valid,64332.0388,64304.1642,59722.2103
11,9,perimeter_only,64831.5672,64803.9170,59374.6022
11,9,popularity_rank,64296.6378,64268.0739,59801.2290
11,9,greedy_swap,64653.6323,64627.8185,60167.3855
11,9,oracle,64891.8156,64865.5230,60835.0878
11,9,random_search,65008.8285,64982.1839,60346.9452
11,9,simulated_annealing,65122.2603,65095.0668,60291.6299
11,9,simulated_annealing_popstart,65042.7891,65016.3023,60246.1664
11,9,GA,65341.5765,65314.2899,60598.5189
12,0,random_valid,58590.1295,58636.4850,72524.0203
12,0,perimeter_only,59060.1864,59107.6907,72020.3979
12,0,popularity_rank,58804.3911,58850.3568,73003.1562
12,0,greedy_swap,58889.5499,58935.8669,73821.1533
12,0,oracle,59099.6435,59147.1442,74972.4238
12,0,random_search,59241.8359,59290.3498,72682.1271
12,0,simulated_annealing,59576.6180,59624.9493,74616.0184
12,0,simulated_annealing_popstart,59577.4301,59625.6070,74125.9508
12,0,GA,59573.6078,59621.9939,74625.8118
12,1,random_valid,58652.5518,58636.4850,72524.0203
12,1,perimeter_only,59123.0536,59107.6907,72020.3979
12,1,popularity_rank,58867.2692,58850.3568,73003.1562
12,1,greedy_swap,58952.6319,58935.8669,73821.1533
12,1,oracle,59162.5381,59147.1442,74972.4238
12,1,random_search,59230.7757,59215.9423,72743.5807
12,1,simulated_annealing,59636.7883,59623.3451,74625.4493
12,1,simulated_annealing_popstart,59587.3693,59574.2142,74044.3957
12,1,GA,59610.6725,59596.8680,74477.7785
12,2,random_valid,58636.5162,58636.4850,72524.0203
12,2,perimeter_only,59106.7762,59107.6907,72020.3979
12,2,popularity_rank,58848.8804,58850.3568,73003.1562
12,2,greedy_swap,58934.5200,58935.8669,73821.1533
12,2,oracle,59146.2389,59147.1442,74972.4238
12,2,random_search,59278.7522,59279.0653,73887.4868
12,2,simulated_annealing,59644.5115,59648.0436,74649.4098
12,2,simulated_annealing_popstart,59558.8260,59561.2745,73878.4496
12,2,GA,59570.7654,59573.1856,74420.5046
12,3,random_valid,58693.4809,58636.4850,72524.0203
12,3,perimeter_only,59166.1442,59107.6907,72020.3979
12,3,popularity_rank,58909.7144,58850.3568,73003.1562
12,3,greedy_swap,58995.2350,58935.8669,73821.1533
12,3,oracle,59205.1349,59147.1442,74972.4238
12,3,random_search,59353.9524,59297.4565,73339.5495
12,3,simulated_annealing,59653.4654,59597.1284,74424.0710
12,3,simulated_annealing_popstart,59652.2417,59595.7463,74031.4753
12,3,GA,59650.0412,59593.6676,74498.1020
12,4,random_valid,58616.4849,58636.4850,72524.0203
12,4,perimeter_only,59085.8969,59107.6907,72020.3979
12,4,popularity_rank,58830.1821,58850.3568,73003.1562
12,4,greedy_swap,58914.4967,58935.8669,73821.1533
12,4,oracle,59125.5001,59147.1442,74972.4238
12,4,random_search,59219.1900,59239.5033,74052.6390
12,4,simulated_annealing,59624.5466,59645.4726,74645.9371
12,4,simulated_annealing_popstart,59572.8625,59593.8708,74176.2161
12,4,GA,59540.9747,59561.8242,74514.2345
12,5,random_valid,58652.1975,58636.4850,72524.0203
12,5,perimeter_only,59121.3403,59107.6907,72020.3979
12,5,popularity_rank,58866.3361,58850.3568,73003.1562
12,5,greedy_swap,58950.6500,58935.8669,73821.1533
12,5,oracle,59161.4307,59147.1442,74972.4238
12,5,random_search,59219.4152,59204.1866,72656.7371
12,5,simulated_annealing,59632.3639,59617.3718,74481.2868
12,5,simulated_annealing_popstart,59612.1055,59597.1716,74043.0860
12,5,GA,59626.1352,59611.1602,74598.5756
12,6,random_valid,58633.4133,58636.4850,72524.0203
12,6,perimeter_only,59105.1352,59107.6907,72020.3979
12,6,popularity_rank,58848.4017,58850.3568,73003.1562
12,6,greedy_swap,58933.7732,58935.8669,73821.1533
12,6,oracle,59145.1748,59147.1442,74972.4238
12,6,random_search,59248.5529,59250.9406,72476.0240
12,6,simulated_annealing,59593.9384,59596.9961,74705.4148
12,6,simulated_annealing_popstart,59528.6427,59530.9027,73793.5928
12,6,GA,59608.7334,59611.6752,74574.3516
12,7,random_valid,58607.9854,58636.4850,72524.0203
12,7,perimeter_only,59080.4921,59107.6907,72020.3979
12,7,popularity_rank,58820.8726,58850.3568,73003.1562
12,7,greedy_swap,58906.6788,58935.8669,73821.1533
12,7,oracle,59120.1205,59147.1442,74972.4238
12,7,random_search,59199.4096,59225.9521,72906.0747
12,7,simulated_annealing,59572.5692,59602.5037,74571.0754
12,7,simulated_annealing_popstart,59552.2127,59581.7506,73955.6085
12,7,GA,59583.7397,59613.3192,73657.8333
12,8,random_valid,58642.4690,58636.4850,72524.0203
12,8,perimeter_only,59113.5411,59107.6907,72020.3979
12,8,popularity_rank,58855.6147,58850.3568,73003.1562
12,8,greedy_swap,58939.8970,58935.8669,73821.1533
12,8,oracle,59153.2733,59147.1442,74972.4238
12,8,random_search,59277.3615,59272.0716,73438.3382
12,8,simulated_annealing,59664.9478,59657.6255,74696.4005
12,8,simulated_annealing_popstart,59598.7074,59591.5558,74015.6417
12,8,GA,59625.1130,59618.1064,74485.6398
12,9,random_valid,58608.5246,58636.4850,72524.0203
12,9,perimeter_only,59082.0154,59107.6907,72020.3979
12,9,popularity_rank,58825.0933,58850.3568,73003.1562
12,9,greedy_swap,58910.3188,58935.8669,73821.1533
12,9,oracle,59121.6716,59147.1442,74972.4238
12,9,random_search,59277.0341,59301.7105,73072.8777
12,9,simulated_annealing,59621.7855,59649.3879,74662.1694
12,9,simulated_annealing_popstart,59597.0034,59624.0291,74115.1904
12,9,GA,59545.8157,59573.2331,74454.4294
13,0,random_valid,80515.9848,80592.2877,87975.2114
13,0,perimeter_only,80723.4976,80800.8321,88913.8520
13,0,popularity_rank,80690.3567,80766.6679,88959.3976
13,0,greedy_swap,80712.3750,80789.4145,89021.5314
13,0,oracle,81056.3086,81134.6206,90095.7105
13,0,random_search,81241.3683,81321.4427,89008.3968
13,0,simulated_annealing,81493.8544,81574.4764,88251.5566
13,0,simulated_annealing_popstart,81595.0522,81675.3995,89568.8425
13,0,GA,81499.4259,81579.7318,88790.0854
13,1,random_valid,80529.1066,80592.2877,87975.2114
13,1,perimeter_only,80741.3578,80800.8321,88913.8520
13,1,popularity_rank,80707.1888,80766.6679,88959.3976
13,1,greedy_swap,80729.4320,80789.4145,89021.5314
13,1,oracle,81075.8461,81134.6206,90095.7105
13,1,random_search,81272.0222,81332.8766,88128.0175
13,1,simulated_annealing,81520.2705,81582.4072,88506.1992
13,1,simulated_annealing_popstart,81627.2027,81688.1269,89559.9939
13,1,GA,81644.2648,81705.3264,89227.8516
13,2,random_valid,80614.8409,80592.2877,87975.2114
13,2,perimeter_only,80822.9843,80800.8321,88913.8520
13,2,popularity_rank,80788.1708,80766.6679,88959.3976
13,2,greedy_swap,80811.1834,80789.4145,89021.5314
13,2,oracle,81156.9951,81134.6206,90095.7105
13,2,random_search,81324.9632,81301.9821,88917.0237
13,2,simulated_annealing,81643.8014,81621.1179,88571.4803
13,2,simulated_annealing_popstart,81697.7291,81675.7045,89502.3473
13,2,GA,81601.5452,81577.3279,88495.5190
13,3,random_valid,80554.5599,80592.2877,87975.2114
13,3,perimeter_only,80763.4444,80800.8321,88913.8520
13,3,popularity_rank,80728.5403,80766.6679,88959.3976
13,3,greedy_swap,80750.5517,80789.4145,89021.5314
13,3,oracle,81093.6033,81134.6206,90095.7105
13,3,random_search,81309.9472,81350.6415,89168.4549
13,3,simulated_annealing,81464.3030,81504.0880,88434.3449
13,3,simulated_annealing_popstart,81722.4606,81760.3610,89253.3274
13,3,GA,81523.4343,81561.7515,88550.0657
13,4,random_valid,80558.4584,80592.2877,87975.2114
13,4,perimeter_only,80765.0861,80800.8321,88913.8520
13,4,popularity_rank,80730.9012,80766.6679,88959.3976
13,4,greedy_swap,80753.3661,80789.4145,89021.5314
13,4,oracle,81098.5271,81134.6206,90095.7105
13,4,random_search,81321.7536,81358.0094,89062.0419
13,4,simulated_annealing,81684.3749,81720.2776,88619.0877
13,4,simulated_annealing_popstart,81594.0157,81630.4835,89467.2190
13,4,GA,81557.2260,81593.4214,88854.8087
13,5,random_valid,80534.3714,80592.2877,87975.2114
13,5,perimeter_only,80742.6403,80800.8321,88913.8520
13,5,popularity_rank,80707.9042,80766.6679,88959.3976
13,5,greedy_swap,80730.7277,80789.4145,89021.5314
13,5,oracle,81076.2998,81134.6206,90095.7105
13,5,random_search,81233.8901,81295.8787,88535.8277
13,5,simulated_annealing,81375.7958,81436.2896,88498.7490
13,5,simulated_annealing_popstart,81581.9010,81641.6514,89543.7699
13,5,GA,81471.0193,81531.0563,88436.1965
13,6,random_valid,80553.4945,80592.2877,87975.2114
13,6,perimeter_only,80762.9861,80800.8321,88913.8520
13,6,popularity_rank,80727.5495,80766.6679,88959.3976
13,6,greedy_swap,80750.4704,80789.4145,89021.5314
13,6,oracle,81098.3593,81134.6206,90095.7105
13,6,random_search,81217.9534,81254.7218,88914.0967
13,6,simulated_annealing,81537.4589,81576.4441,88636.5426
13,6,simulated_annealing_popstart,81635.4253,81674.3801,89554.8083
13,6,GA,81488.0603,81527.9302,88336.1824
13,7,random_valid,80608.1803,80592.2877,87975.2114
13,7,perimeter_only,80818.9792,80800.8321,88913.8520
13,7,popularity_rank,80783.8426,80766.6679,88959.3976
13,7,greedy_swap,80805.8018,80789.4145,89021.5314
13,7,oracle,81152.9869,81134.6206,90095.7105
13,7,random_search,81303.2252,81286.0965,89023.5512
13,7,simulated_annealing,81517.5732,81501.3216,87716.9770
13,7,simulated_annealing_popstart,81724.7798,81708.1543,89553.1763
13,7,GA,81661.1644,81645.7835,88611.9240
13,8,random_valid,80594.1172,80592.2877,87975.2114
13,8,perimeter_only,80800.5408,80800.8321,88913.8520
13,8,popularity_rank,80766.7164,80766.6679,88959.3976
13,8,greedy_swap,80789.6003,80789.4145,89021.5314
13,8,oracle,81133.7117,81134.6206,90095.7105
13,8,random_search,81312.0983,81314.9890,89219.7484
13,8,simulated_annealing,81698.5068,81699.6033,88506.7325
13,8,simulated_annealing_popstart,81668.6711,81669.5360,89594.0482
13,8,GA,81543.5262,81545.8151,88577.5613
13,9,random_valid,80587.1274,80592.2877,87975.2114
13,9,perimeter_only,80795.9375,80800.8321,88913.8520
13,9,popularity_rank,80762.0224,80766.6679,88959.3976
13,9,greedy_swap,80785.1081,80789.4145,89021.5314
13,9,oracle,81131.6041,81134.6206,90095.7105
13,9,random_search,81268.0945,81272.1602,88795.8829
13,9,simulated_annealing,81599.5488,81603.8912,88596.7001
13,9,simulated_annealing_popstart,81732.1063,81734.7657,89218.9849
13,9,GA,81535.6639,81539.4351,88546.0025
14,0,random_valid,44204.5260,44217.0186,42881.3313
14,0,perimeter_only,44310.0966,44322.2025,42887.0026
14,0,popularity_rank,44289.0527,44301.2122,42850.4206
14,0,greedy_swap,44311.0999,44323.1767,43149.8530
14,0,oracle,44382.2040,44394.5694,43665.0002
14,0,random_search,44524.6857,44537.9983,43288.4506
14,0,simulated_annealing,44774.1625,44786.6347,43333.7616
14,0,simulated_annealing_popstart,44761.1568,44773.6573,43097.5380
14,0,GA,44764.3487,44776.8937,43394.3394
14,1,random_valid,44191.0566,44217.0186,42881.3313
14,1,perimeter_only,44297.0922,44322.2025,42887.0026
14,1,popularity_rank,44276.4484,44301.2122,42850.4206
14,1,greedy_swap,44298.2973,44323.1767,43149.8530
14,1,oracle,44369.3382,44394.5694,43665.0002
14,1,random_search,44495.7788,44522.0877,43014.6658
14,1,simulated_annealing,44770.5981,44795.7293,43356.8090
14,1,simulated_annealing_popstart,44743.3674,44768.4797,43072.2073
14,1,GA,44749.4191,44774.6439,43342.7361
14,2,random_valid,44223.0340,44217.0186,42881.3313
14,2,perimeter_only,44327.8506,44322.2025,42887.0026
14,2,popularity_rank,44307.3069,44301.2122,42850.4206
14,2,greedy_swap,44329.4104,44323.1767,43149.8530
14,2,oracle,44401.3296,44394.5694,43665.0002
14,2,random_search,44597.7551,44590.3065,43213.9694
14,2,simulated_annealing,44800.3315,44792.9966,43426.6133
14,2,simulated_annealing_popstart,44778.6351,44770.9487,43063.8043
14,2,GA,44772.5009,44765.1588,43399.5767
14,3,random_valid,44211.0881,44217.0186,42881.3313
14,3,perimeter_only,44316.5469,44322.2025,42887.0026
14,3,popularity_rank,44295.6904,44301.2122,42850.4206
14,3,greedy_swap,44317.8399,44323.1767,43149.8530
14,3,oracle,44389.5724,44394.5694,43665.0002
14,3,random_search,44520.3765,44525.3305,42905.5703
14,3,simulated_annealing,44779.8541,44785.1434,43485.2868
14,3,simulated_annealing_popstart,44745.3704,44751.1190,43087.4225
14,3,GA,44764.7894,44769.8955,43267.0260
14,4,random_valid,44205.2817,44217.0186,42881.3313
14,4,perimeter_only,44309.7855,44322.2025,42887.0026
14,4,popularity_rank,44288.1323,44301.2122,42850.4206
14,4,greedy_swap,44309.9043,44323.1767,43149.8530
14,4,oracle,44381.4633,44394.5694,43665.0002
14,4,random_search,44509.9118,44522.9290,43376.6921
14,4,simulated_annealing,44787.4964,44798.3728,43325.2561
14,4,simulated_annealing_popstart,44758.9502,44769.4498,43113.1506
14,4,GA,44759.8641,44770.0374,43395.5409
14,5,random_valid,44182.9755,44217.0186,42881.3313
14,5,perimeter_only,44287.1210,44322.2025,42887.0026
14,5,popularity_rank,44265.9823,44301.2122,42850.4206
14,5,greedy_swap,44288.0924,44323.1767,43149.8530
14,5,oracle,44359.2439,44394.5694,43665.0002
14,5,random_search,44493.2324,44528.1743,43299.7676
14,5,simulated_annealing,44735.4397,44770.7086,43449.6465
14,5,simulated_annealing_popstart,44734.4519,44769.5849,43113.0937
14,5,GA,44748.3827,44783.4601,43345.8616
14,6,random_valid,44208.0527,44217.0186,42881.3313
14,6,perimeter_only,44312.6151,44322.2025,42887.0026
14,6,popularity_rank,44291.1747,44301.2122,42850.4206
14,6,greedy_swap,44313.5122,44323.1767,43149.8530
14,6,oracle,44386.1038,44394.5694,43665.0002
14,6,random_search,44554.7367,44562.9027,42809.9920
14,6,simulated_annealing,44775.0903,44782.6008,43333.6958
14,6,simulated_annealing_popstart,44769.9132,44777.4242,43066.6323
14,6,GA,44772.9561,44780.3772,43364.1763
14,7,random_valid,44279.4878,44217.0186,42881.3313
14,7,perimeter_only,44385.2586,44322.2025,42887.0026
14,7,popularity_rank,44363.6794,44301.2122,42850.4206
14,7,greedy_swap,44385.4645,44323.1767,43149.8530
14,7,oracle,44455.2751,44394.5694,43665.0002
14,7,random_search,44577.5850,44517.4520,43230.3587
14,7,simulated_annealing,44839.5832,44777.0876,43427.8050
14,7,simulated_annealing_popstart,44831.9412,44769.4562,43079.3873
14,7,GA,44857.2354,44795.1548,43332.2047
14,8,random_valid,44237.7956,44217.0186,42881.3313
14,8,perimeter_only,44342.4440,44322.2025,42887.0026
14,8,popularity_rank,44320.7050,44301.2122,42850.4206
14,8,greedy_swap,44343.1478,44323.1767,43149.8530
14,8,oracle,44415.2960,44394.5694,43665.0002
14,8,random_search,44537.3065,44516.3539,43181.7349
14,8,simulated_annealing,44777.0521,44757.2517,43478.3037
14,8,simulated_annealing_popstart,44784.1028,44764.3600,43133.0806
14,8,GA,44799.4634,44779.4765,43301.8670
14,9,random_valid,44206.4187,44217.0186,42881.3313
14,9,perimeter_only,44310.9635,44322.2025,42887.0026
14,9,popularity_rank,44290.0076,44301.2122,42850.4206
14,9,greedy_swap,44312.3093,44323.1767,43149.8530
14,9,oracle,44383.9787,44394.5694,43665.0002
14,9,random_search,44527.5427,44538.8139,43327.4742
14,9,simulated_annealing,44783.6851,44795.2876,43411.4496
14,9,simulated_annealing_popstart,44767.7848,44779.4590,43103.8889
14,9,GA,44736.1872,44747.9289,43490.5008
15,0,random_valid,65188.4815,65269.6365,66670.4052
15,0,perimeter_only,65164.2651,65244.5098,66798.6406
15,0,popularity_rank,65338.7058,65418.5477,67466.6003
15,0,greedy_swap,65304.1192,65385.0366,67727.9891
15,0,oracle,65491.0640,65570.1073,68975.8588
15,0,random_search,65753.4679,65831.3203,67838.6446
15,0,simulated_annealing,66093.9099,66173.6469,68332.0104
15,0,simulated_annealing_popstart,66079.1574,66158.5557,68330.5158
15,0,GA,66086.1508,66166.1193,68255.0169
15,1,random_valid,65227.2846,65269.6365,66670.4052
15,1,perimeter_only,65200.4142,65244.5098,66798.6406
15,1,popularity_rank,65374.2869,65418.5477,67466.6003
15,1,greedy_swap,65341.8223,65385.0366,67727.9891
15,1,oracle,65525.9651,65570.1073,68975.8588
15,1,random_search,65834.9224,65879.6020,67644.5390
15,1,simulated_annealing,66188.1265,66231.8738,68254.2692
15,1,simulated_annealing_popstart,66182.9819,66227.0797,68285.5458
15,1,GA,66154.4133,66199.0366,68261.0899
15,2,random_valid,65155.5775,65269.6365,66670.4052
15,2,perimeter_only,65130.3725,65244.5098,66798.6406
15,2,popularity_rank,65302.7729,65418.5477,67466.6003
15,2,greedy_swap,65269.9396,65385.0366,67727.9891
15,2,oracle,65454.8933,65570.1073,68975.8588
15,2,random_search,65776.1697,65890.5205,67776.6392
15,2,simulated_annealing,66104.4971,66218.7199,68389.9325
15,2,simulated_annealing_popstart,66087.6805,66202.6798,68231.3186
15,2,GA,66041.4673,66156.7634,68219.9572
15,3,random_valid,65257.5330,65269.6365,66670.4052
15,3,perimeter_only,65234.3630,65244.5098,66798.6406
15,3,popularity_rank,65406.4005,65418.5477,67466.6003
15,3,greedy_swap,65372.2104,65385.0366,67727.9891
15,3,oracle,65559.6746,65570.1073,68975.8588
15,3,random_search,65875.6939,65884.3854,67805.1176
15,3,simulated_annealing,66210.8136,66217.9936,68353.3432
15,3,simulated_annealing_popstart,66069.4244,66077.1370,68282.2444
15,3,GA,66117.1175,66124.8726,68324.4446
15,4,random_valid,65282.6043,65269.6365,66670.4052
15,4,perimeter_only,65258.0184,65244.5098,66798.6406
15,4,popularity_rank,65432.4825,65418.5477,67466.6003
15,4,greedy_swap,65398.9622,65385.0366,67727.9891
15,4,oracle,65584.7219,65570.1073,68975.8588
15,4,random_search,65851.1039,65837.4487,67910.3706
15,4,simulated_annealing,66223.6366,66206.8200,68442.8713
15,4,simulated_annealing_popstart,66238.9594,66222.3993,68272.3505
15,4,GA,66229.0570,66212.3759,68165.3318
15,5,random_valid,65174.5337,65269.6365,66670.4052
15,5,perimeter_only,65148.8242,65244.5098,66798.6406
15,5,popularity_rank,65325.7560,65418.5477,67466.6003
15,5,greedy_swap,65291.5992,65385.0366,67727.9891
15,5,oracle,65476.7524,65570.1073,68975.8588
15,5,random_search,65765.6791,65857.4060,67902.2902
15,5,simulated_annealing,66140.1934,66234.8690,68324.4672
15,5,simulated_annealing_popstart,66089.9919,66184.5051,68285.1006
15,5,GA,66062.5551,66157.2433,68291.9227
15,6,random_valid,65268.9399,65269.6365,66670.4052
15,6,perimeter_only,65244.1286,65244.5098,66798.6406
15,6,popularity_rank,65417.5742,65418.5477,67466.6003
15,6,greedy_swap,65384.3970,65385.0366,67727.9891
15,6,oracle,65568.7163,65570.1073,68975.8588
15,6,random_search,65898.5178,65898.6896,67785.6398
15,6,simulated_annealing,66195.9549,66198.4627,68395.6721
15,6,simulated_annealing_popstart,66180.5647,66182.3408,68301.4385
15,6,GA,66216.7936,66219.1769,68359.1954
15,7,random_valid,65299.1480,65269.6365,66670.4052
15,7,perimeter_only,65273.4454,65244.5098,66798.6406
15,7,popularity_rank,65448.1535,65418.5477,67466.6003
15,7,greedy_swap,65413.7191,65385.0366,67727.9891
15,7,oracle,65600.7075,65570.1073,68975.8588
15,7,random_search,65869.6015,65838.2572,67847.0746
15,7,simulated_annealing,66174.0642,66140.8433,68423.2220
15,7,simulated_annealing_popstart,66241.1320,66209.1525,68317.6177
15,7,GA,66193.4301,66160.6673,68290.7462
15,8,random_valid,65256.6973,65269.6365,66670.4052
15,8,perimeter_only,65230.4105,65244.5098,66798.6406
15,8,popularity_rank,65404.3133,65418.5477,67466.6003
15,8,greedy_swap,65370.2851,65385.0366,67727.9891
15,8,oracle,65558.3503,65570.1073,68975.8588
15,8,random_search,65859.4549,65869.8505,67880.8243
15,8,simulated_annealing,66198.6220,66209.6177,68332.9650
15,8,simulated_annealing_popstart,66154.6274,66165.6306,68400.6786
15,8,GA,66106.5931,66117.2514,68122.9389
15,9,random_valid,65300.7883,65269.6365,66670.4052
15,9,perimeter_only,65275.8694,65244.5098,66798.6406
15,9,popularity_rank,65449.1681,65418.5477,67466.6003
15,9,greedy_swap,65415.5127,65385.0366,67727.9891
15,9,oracle,65598.9024,65570.1073,68975.8588
15,9,random_search,65910.9963,65880.3721,67736.7829
15,9,simulated_annealing,66202.9304,66171.5361,68515.0420
15,9,simulated_annealing_popstart,66207.0739,66175.8275,68326.8060
15,9,GA,66195.4450,66163.5580,68234.0535
16,0,random_valid,64258.8752,64284.9923,69690.7669
16,0,perimeter_only,63996.9731,64020.7991,69382.6852
16,0,popularity_rank,64034.0995,64057.7008,69485.1039
16,0,greedy_swap,64435.2982,64462.4831,69991.8037
16,0,oracle,64579.1746,64606.7961,70763.2887
16,0,random_search,64713.7402,64741.3970,69664.4293
16,0,simulated_annealing,65031.4444,65057.6407,70531.9076
16,0,simulated_annealing_popstart,64898.1046,64922.8848,70262.4367
16,0,GA,64786.7131,64813.7774,70026.4785
16,1,random_valid,64269.4314,64284.9923,69690.7669
16,1,perimeter_only,64004.4651,64020.7991,69382.6852
16,1,popularity_rank,64042.1050,64057.7008,69485.1039
16,1,greedy_swap,64446.0205,64462.4831,69991.8037
16,1,oracle,64589.6199,64606.7961,70763.2887
16,1,random_search,64739.7868,64754.8364,69753.4768
16,1,simulated_annealing,64867.6704,64879.4027,70135.4095
16,1,simulated_annealing_popstart,64901.7568,64913.6345,70231.2026
16,1,GA,64850.3320,64862.5771,70160.8169
16,2,random_valid,64267.3199,64284.9923,69690.7669
16,2,perimeter_only,64005.3704,64020.7991,69382.6852
16,2,popularity_rank,64041.9202,64057.7008,69485.1039
16,2,greedy_swap,64444.6062,64462.4831,69991.8037
16,2,oracle,64589.6490,64606.7961,70763.2887
16,2,random_search,64712.5923,64727.1795,69936.5625
16,2,simulated_annealing,64856.4738,64869.2847,70179.9357
16,2,simulated_annealing_popstart,64698.7788,64713.9262,70141.7030
16,2,GA,64871.2985,64883.3162,70215.4884
16,3,random_valid,64306.5105,64284.9923,69690.7669
16,3,perimeter_only,64042.5261,64020.7991,69382.6852
16,3,popularity_rank,64079.9627,64057.7008,69485.1039
16,3,greedy_swap,64482.1655,64462.4831,69991.8037
16,3,oracle,64626.8249,64606.7961,70763.2887
