scenario,seed,draw,comparator,w_traffic,w_cross_merch,w_impulse,w_flow,w_revenue_placement,lift30,lift30_default
0,0,10,popularity_rank,0.31636384323154504,0.00829743187783434,0.31838839778993167,0.10828610386900309,0.04866422323168597,1036.996918038174,919.475754478939
0,0,10,oracle,0.31636384323154504,0.00829743187783434,0.31838839778993167,0.10828610386900309,0.04866422323168597,963.2859054471337,860.9329597388423
0,0,10,random_search,0.31636384323154504,0.00829743187783434,0.31838839778993167,0.10828610386900309,0.04866422323168597,516.462781650036,567.8438448710949
0,0,10,simulated_annealing,0.31636384323154504,0.00829743187783434,0.31838839778993167,0.10828610386900309,0.04866422323168597,-37.272429507545894,-72.47424987416889
0,0,11,popularity_rank,0.07369015850543591,0.26621880345005117,0.22030913030508503,0.09247270239787682,0.1473092053415511,806.8469390295868,919.475754478939
0,0,11,oracle,0.07369015850543591,0.26621880345005117,0.22030913030508503,0.09247270239787682,0.1473092053415511,753.7497204238389,860.9329597388423
0,0,11,random_search,0.07369015850543591,0.26621880345005117,0.22030913030508503,0.09247270239787682,0.1473092053415511,433.55689753473416,567.8438448710949
0,0,11,simulated_annealing,0.07369015850543591,0.26621880345005117,0.22030913030508503,0.09247270239787682,0.1473092053415511,-46.42268223758583,-72.47424987416889
0,0,12,popularity_rank,0.021639327818264338,0.2628782319063067,0.4595998250357344,0.050323242222329125,0.005559373017365483,630.9376812208429,919.475754478939
0,0,12,oracle,0.021639327818264338,0.2628782319063067,0.4595998250357344,0.050323242222329125,0.005559373017365483,645.0541858547294,860.9329597388423
0,0,12,random_search,0.021639327818264338,0.2628782319063067,0.4595998250357344,0.050323242222329125,0.005559373017365483,173.0921986899848,567.8438448710949
0,0,12,simulated_annealing,0.021639327818264338,0.2628782319063067,0.4595998250357344,0.050323242222329125,0.005559373017365483,22.797536022560962,-72.47424987416889
0,0,13,popularity_rank,0.06885817426447748,0.27933690757592783,0.10057219511242904,0.09332985561130716,0.2579028674358585,923.9925150347262,919.475754478939
0,0,13,oracle,0.06885817426447748,0.27933690757592783,0.10057219511242904,0.09332985561130716,0.2579028674358585,815.6143380343419,860.9329597388423
0,0,13,random_search,0.06885817426447748,0.27933690757592783,0.10057219511242904,0.09332985561130716,0.2579028674358585,593.1441669749402,567.8438448710949
0,0,13,simulated_annealing,0.06885817426447748,0.27933690757592783,0.10057219511242904,0.09332985561130716,0.2579028674358585,-95.80278993504908,-72.47424987416889
0,0,14,popularity_rank,0.008046491118355934,0.00027832459132304526,0.24872110424491983,0.4405905533432498,0.10236352670215132,698.9924514893937,919.475754478939
0,0,14,oracle,0.008046491118355934,0.00027832459132304526,0.24872110424491983,0.4405905533432498,0.10236352670215132,821.0160902504576,860.9329597388423
0,0,14,random_search,0.008046491118355934,0.00027832459132304526,0.24872110424491983,0.4405905533432498,0.10236352670215132,575.9930038169405,567.8438448710949
0,0,14,simulated_annealing,0.008046491118355934,0.00027832459132304526,0.24872110424491983,0.4405905533432498,0.10236352670215132,-88.2339756947622,-72.47424987416889
0,0,15,popularity_rank,0.1351751784162228,0.006240451573529685,0.5640556651938169,0.04536798234782302,0.04916072246860771,950.8563492516987,919.475754478939
0,0,15,oracle,0.1351751784162228,0.006240451573529685,0.5640556651938169,0.04536798234782302,0.04916072246860771,891.4676969747452,860.9329597388423
0,0,15,random_search,0.1351751784162228,0.006240451573529685,0.5640556651938169,0.04536798234782302,0.04916072246860771,386.7636426512472,567.8438448710949
0,0,15,simulated_annealing,0.1351751784162228,0.006240451573529685,0.5640556651938169,0.04536798234782302,0.04916072246860771,-29.535687220246473,-72.47424987416889
0,0,16,popularity_rank,0.33413555498161995,0.09174657372178074,0.007815045013409681,0.041372613985722145,0.32493021229746766,1354.0732661572547,919.475754478939
0,0,16,oracle,0.33413555498161995,0.09174657372178074,0.007815045013409681,0.041372613985722145,0.32493021229746766,1108.126285023638,860.9329597388423
