scenario,seed,method,mc_revenue,analytical_R
16,1,greedy_swap,88251.8274,69991.8037
16,1,oracle,88397.6462,70754.4421
16,1,random_search,88593.8118,69753.4768
16,1,simulated_annealing,88788.3632,70231.2026
16,1,GA,88724.5334,70160.8169
16,2,random_valid,88040.4342,69690.7669
16,2,perimeter_only,87728.7703,69382.6852
16,2,popularity_rank,87775.8480,69485.1039
16,2,greedy_swap,88254.4856,69991.8037
16,2,oracle,88399.5457,70754.4421
16,2,random_search,88565.1981,69936.5625
16,2,simulated_annealing,88518.2918,69843.9412
16,2,GA,88759.8511,70322.2258
16,3,random_valid,88093.0268,69690.7669
16,3,perimeter_only,87779.3904,69382.6852
16,3,popularity_rank,87825.4589,69485.1039
16,3,greedy_swap,88305.9617,69991.8037
16,3,oracle,88453.4678,70754.4421
16,3,random_search,88707.7087,70130.3032
16,3,simulated_annealing,88698.8407,69979.8725
16,3,GA,88779.0809,70077.7015
16,4,random_valid,88047.3977,69690.7669
16,4,perimeter_only,87733.3295,69382.6852
16,4,popularity_rank,87782.0944,69485.1039
16,4,greedy_swap,88258.8491,69991.8037
16,4,oracle,88405.6608,70754.4421
16,4,random_search,88554.3324,69557.5710
16,4,simulated_annealing,88747.3859,69922.0369
16,4,GA,88922.7824,70137.2480
16,5,random_valid,88062.3514,69690.7669
16,5,perimeter_only,87748.7203,69382.6852
16,5,popularity_rank,87797.2417,69485.1039
16,5,greedy_swap,88274.5744,69991.8037
16,5,oracle,88421.9393,70754.4421
16,5,random_search,88646.4770,70044.4766
16,5,simulated_annealing,88772.2910,70176.0903
16,5,GA,88927.7894,70285.8454
16,6,random_valid,88091.0333,69690.7669
16,6,perimeter_only,87777.4993,69382.6852
16,6,popularity_rank,87824.9467,69485.1039
16,6,greedy_swap,88306.4639,69991.8037
16,6,oracle,88453.2058,70754.4421
16,6,random_search,88646.7701,70242.8789
16,6,simulated_annealing,88836.7182,70403.8381
16,6,GA,88773.3179,70219.4588
16,7,random_valid,87996.6562,69690.7669
16,7,perimeter_only,87683.5580,69382.6852
16,7,popularity_rank,87732.0619,69485.1039
16,7,greedy_swap,88209.7878,69991.8037
16,7,oracle,88358.0995,70754.4421
16,7,random_search,88530.4320,70040.6458
16,7,simulated_annealing,88874.2429,70563.8840
16,7,GA,88694.4212,70254.9104
16,8,random_valid,88154.3156,69690.7669
16,8,perimeter_only,87837.6796,69382.6852
16,8,popularity_rank,87886.2046,69485.1039
16,8,greedy_swap,88365.1926,69991.8037
16,8,oracle,88513.3160,70754.4421
16,8,random_search,88757.8976,70082.2182
16,8,simulated_annealing,88656.5072,69974.2203
16,8,GA,88866.1075,70323.6825
16,9,random_valid,88023.5381,69690.7669
16,9,perimeter_only,87707.5860,69382.6852
16,9,popularity_rank,87757.0634,69485.1039
16,9,greedy_swap,88238.1090,69991.8037
16,9,oracle,88384.6400,70754.4421
16,9,random_search,88519.7861,70080.5826
16,9,simulated_annealing,88575.6220,70177.1196
16,9,GA,88912.3037,70289.9799
17,0,random_valid,103666.3706,85638.8594
17,0,perimeter_only,104027.5463,85065.4372
17,0,popularity_rank,103731.4668,84808.6779
17,0,greedy_swap,103647.8093,85132.0941
17,0,oracle,104563.5744,86166.0547
17,0,random_search,104319.2983,85481.1576
17,0,simulated_annealing,104789.8787,86155.9900
17,0,GA,104740.0552,85671.1268
17,1,random_valid,103625.9131,85638.8594
17,1,perimeter_only,103990.4647,85065.4372
17,1,popularity_rank,103692.5834,84808.6779
17,1,greedy_swap,103607.3347,85132.0941
17,1,oracle,104520.3242,86166.0547
17,1,random_search,104309.3304,85659.7204
17,1,simulated_annealing,104779.4528,85822.4356
17,1,GA,104758.8067,85811.4738
17,2,random_valid,103766.3149,85638.8594
17,2,perimeter_only,104132.4890,85065.4372
17,2,popularity_rank,103832.8328,84808.6779
17,2,greedy_swap,103748.1746,85132.0941
17,2,oracle,104667.9868,86166.0547
17,2,random_search,104379.1745,85598.9780
17,2,simulated_annealing,104901.7122,85878.4288
17,2,GA,104628.8694,84875.7168
17,3,random_valid,103642.4483,85638.8594
17,3,perimeter_only,104004.2271,85065.4372
17,3,popularity_rank,103707.4157,84808.6779
17,3,greedy_swap,103624.3705,85132.0941
17,3,oracle,104535.7333,86166.0547
17,3,random_search,104336.2678,85399.4088
17,3,simulated_annealing,104731.4619,85982.9024
17,3,GA,104536.3276,84810.1103
17,4,random_valid,103773.5704,85638.8594
17,4,perimeter_only,104136.1336,85065.4372
17,4,popularity_rank,103837.7798,84808.6779
17,4,greedy_swap,103755.6405,85132.0941
17,4,oracle,104673.8040,86166.0547
17,4,random_search,104453.2553,85482.0020
17,4,simulated_annealing,104909.3095,85670.2970
17,4,GA,104890.5440,85755.5262
17,5,random_valid,103707.4360,85638.8594
17,5,perimeter_only,104071.6895,85065.4372
17,5,popularity_rank,103772.9843,84808.6779
17,5,greedy_swap,103689.0683,85132.0941
17,5,oracle,104606.0004,86166.0547
17,5,random_search,104342.5412,85315.6393
17,5,simulated_annealing,104812.0323,85911.5361
17,5,GA,104820.4857,85927.3443
17,6,random_valid,103709.8422,85638.8594
17,6,perimeter_only,104071.9065,85065.4372
17,6,popularity_rank,103774.5510,84808.6779
17,6,greedy_swap,103690.8504,85132.0941
17,6,oracle,104607.6720,86166.0547
17,6,random_search,104300.6162,85356.7605
17,6,simulated_annealing,104911.4322,85737.5909
17,6,GA,104655.7878,84816.3536
17,7,random_valid,103808.9097,85638.8594
17,7,perimeter_only,104170.4842,85065.4372
17,7,popularity_rank,103873.9145,84808.6779
17,7,greedy_swap,103790.4958,85132.0941
17,7,oracle,104706.9224,86166.0547
17,7,random_search,104422.0814,85098.7521
17,7,simulated_annealing,104994.3212,85694.9189
17,7,GA,104920.1297,85972.6311
17,8,random_valid,103725.2883,85638.8594
17,8,perimeter_only,104087.2960,85065.4372
17,8,popularity_rank,103789.2723,84808.6779
17,8,greedy_swap,103707.0067,85132.0941
17,8,oracle,104625.6021,86166.0547
17,8,random_search,104402.5265,85249.9944
17,8,simulated_annealing,104850.6019,85715.8352
17,8,GA,104821.4425,85990.6226
17,9,random_valid,103752.2672,85638.8594
17,9,perimeter_only,104114.3480,85065.4372
17,9,popularity_rank,103818.2278,84808.6779
17,9,greedy_swap,103733.8103,85132.0941
17,9,oracle,104653.0758,86166.0547
17,9,random_search,104372.8818,85236.3861
17,9,simulated_annealing,104918.8650,85732.1539
17,9,GA,104613.3791,85108.1650
18,0,random_valid,61223.3384,50818.6020
18,0,perimeter_only,61502.6959,51100.9726
18,0,popularity_rank,61307.2999,50846.2083
18,0,greedy_swap,61246.3989,51097.0108
18,0,oracle,61718.3627,51795.4327
18,0,random_search,61672.6040,51071.6830
18,0,simulated_annealing,61913.7666,51492.3430
18,0,GA,61848.7220,51359.9096
18,1,random_valid,61234.8749,50818.6020
18,1,perimeter_only,61514.6766,51100.9726
18,1,popularity_rank,61319.4121,50846.2083
18,1,greedy_swap,61257.3519,51097.0108
18,1,oracle,61731.4868,51795.4327
18,1,random_search,61706.8123,51233.4755
18,1,simulated_annealing,61922.0974,51344.0831
18,1,GA,61886.2133,51593.0657
18,2,random_valid,61295.6522,50818.6020
18,2,perimeter_only,61576.1952,51100.9726
18,2,popularity_rank,61380.2218,50846.2083
18,2,greedy_swap,61318.9844,51097.0108
18,2,oracle,61794.0456,51795.4327
18,2,random_search,61751.6552,51082.3250
18,2,simulated_annealing,61998.0851,51471.9930
18,2,GA,61927.3719,51489.3277
18,3,random_valid,61294.7299,50818.6020
18,3,perimeter_only,61576.2076,51100.9726
18,3,popularity_rank,61380.1474,50846.2083
18,3,greedy_swap,61318.1931,51097.0108
18,3,oracle,61792.1425,51795.4327
18,3,random_search,61740.3543,51091.9507
18,3,simulated_annealing,61968.0499,51289.6175
18,3,GA,61927.4591,51419.3144
18,4,random_valid,61313.9696,50818.6020
18,4,perimeter_only,61595.2876,51100.9726
18,4,popularity_rank,61399.0211,50846.2083
18,4,greedy_swap,61337.1830,51097.0108
18,4,oracle,61812.4502,51795.4327
18,4,random_search,61751.1360,51125.5508
18,4,simulated_annealing,61964.7974,51112.3274
18,4,GA,61960.9469,51496.8351
18,5,random_valid,61252.6962,50818.6020
18,5,perimeter_only,61534.3781,51100.9726
18,5,popularity_rank,61338.0324,50846.2083
18,5,greedy_swap,61276.0387,51097.0108
18,5,oracle,61751.2717,51795.4327
18,5,random_search,61665.0004,50990.6969
18,5,simulated_annealing,61932.5020,51432.9890
18,5,GA,61884.0483,51400.8603
18,6,random_valid,61252.7351,50818.6020
18,6,perimeter_only,61533.1793,51100.9726
18,6,popularity_rank,61337.5764,50846.2083
18,6,greedy_swap,61275.8995,51097.0108
18,6,oracle,61751.5831,51795.4327
18,6,random_search,61694.2182,51316.1523
18,6,simulated_annealing,61950.7520,51375.1189
18,6,GA,61930.6887,51407.2425
18,7,random_valid,61282.2743,50818.6020
18,7,perimeter_only,61562.2553,51100.9726
18,7,popularity_rank,61366.9010,50846.2083
18,7,greedy_swap,61305.4467,51097.0108
18,7,oracle,61778.8662,51795.4327
18,7,random_search,61689.5768,51250.2182
18,7,simulated_annealing,61917.3214,51297.7292
18,7,GA,61903.1013,51293.7546
18,8,random_valid,61269.0565,50818.6020
18,8,perimeter_only,61550.2922,51100.9726
18,8,popularity_rank,61354.0080,50846.2083
18,8,greedy_swap,61292.5890,51097.0108
18,8,oracle,61767.7546,51795.4327
18,8,random_search,61751.5891,51196.0894
18,8,simulated_annealing,61921.3978,51231.0147
18,8,GA,61921.7293,51433.6951
18,9,random_valid,61310.0739,50818.6020
18,9,perimeter_only,61591.6510,51100.9726
18,9,popularity_rank,61394.8633,50846.2083
18,9,greedy_swap,61333.1624,51097.0108
18,9,oracle,61807.6464,51795.4327
18,9,random_search,61763.9746,51168.5897
18,9,simulated_annealing,62042.8266,51518.7192
18,9,GA,61948.9894,51631.2032
19,0,random_valid,63653.8661,53490.2648
19,0,perimeter_only,63616.8165,53464.2681
19,0,popularity_rank,63646.7958,53834.0160
19,0,greedy_swap,63691.7791,53930.1768
19,0,oracle,63659.1049,54514.5275
19,0,random_search,63906.4844,53345.1274
19,0,simulated_annealing,64109.7142,54003.7117
19,0,GA,64101.5143,53754.6309
19,1,random_valid,63552.2588,53490.2648
19,1,perimeter_only,63516.0556,53464.2681
19,1,popularity_rank,63545.1246,53834.0160
19,1,greedy_swap,63588.2351,53930.1768
19,1,oracle,63557.0981,54514.5275
19,1,random_search,63775.9173,53579.2519
19,1,simulated_annealing,63975.0268,53683.6686
19,1,GA,64030.8780,53976.5588
19,2,random_valid,63647.3282,53490.2648
19,2,perimeter_only,63609.7945,53464.2681
19,2,popularity_rank,63640.3897,53834.0160
19,2,greedy_swap,63683.4202,53930.1768
19,2,oracle,63651.9795,54514.5275
19,2,random_search,63867.0741,53956.5595
19,2,simulated_annealing,64104.4623,53817.4738
19,2,GA,64138.8407,53941.0973
19,3,random_valid,63628.4445,53490.2648
19,3,perimeter_only,63591.4669,53464.2681
19,3,popularity_rank,63621.3665,53834.0160
19,3,greedy_swap,63664.4290,53930.1768
19,3,oracle,63633.2126,54514.5275
19,3,random_search,63875.1139,53640.3097
19,3,simulated_annealing,64109.8413,54010.1913
19,3,GA,64113.5159,53966.7735
19,4,random_valid,63615.8615,53490.2648
19,4,perimeter_only,63578.9572,53464.2681
19,4,popularity_rank,63608.7930,53834.0160
19,4,greedy_swap,63652.5877,53930.1768
19,4,oracle,63620.6025,54514.5275
19,4,random_search,63850.2792,53511.2547
19,4,simulated_annealing,63984.0994,53777.9726
19,4,GA,64058.6078,53965.7339
19,5,random_valid,63637.1234,53490.2648
19,5,perimeter_only,63599.8215,53464.2681
19,5,popularity_rank,63629.7722,53834.0160
19,5,greedy_swap,63673.0539,53930.1768
19,5,oracle,63641.6263,54514.5275
19,5,random_search,63873.8980,53562.2143
19,5,simulated_annealing,64107.9713,53859.9753
19,5,GA,64141.7528,54012.2413
19,6,random_valid,63653.4060,53490.2648
19,6,perimeter_only,63616.5108,53464.2681
19,6,popularity_rank,63646.2134,53834.0160
19,6,greedy_swap,63688.9956,53930.1768
19,6,oracle,63657.9294,54514.5275
19,6,random_search,63880.4690,53581.8998
19,6,simulated_annealing,64110.1242,53921.0324
19,6,GA,64139.3625,53937.6750
19,7,random_valid,63601.0281,53490.2648
19,7,perimeter_only,63564.7201,53464.2681
19,7,popularity_rank,63593.8673,53834.0160
19,7,greedy_swap,63636.3994,53930.1768
19,7,oracle,63606.0251,54514.5275
19,7,random_search,63816.8360,53806.3126
19,7,simulated_annealing,64025.7196,53939.8566
19,7,GA,64065.4981,53871.3864
19,8,random_valid,63663.0214,53490.2648
19,8,perimeter_only,63627.1233,53464.2681
19,8,popularity_rank,63655.9913,53834.0160
19,8,greedy_swap,63698.1854,53930.1768
19,8,oracle,63667.6833,54514.5275
19,8,random_search,63877.4549,53781.6778
19,8,simulated_annealing,64150.3581,53891.1519
19,8,GA,64061.0905,53812.3952
19,9,random_valid,63653.9916,53490.2648
19,9,perimeter_only,63616.4355,53464.2681
19,9,popularity_rank,63646.7588,53834.0160
19,9,greedy_swap,63690.2468,53930.1768
19,9,oracle,63658.6323,54514.5275
19,9,random_search,63930.6142,53628.6300
19,9,simulated_annealing,64055.0037,53816.6068
19,9,GA,64148.6296,53956.6415
20,0,random_valid,119630.2789,86060.2399
20,0,perimeter_only,119925.1401,85624.3809
20,0,popularity_rank,119930.9334,86381.9830
20,0,greedy_swap,119943.2606,86452.9370
20,0,oracle,120372.8662,87700.3109
20,0,random_search,120586.7151,86967.5474
20,0,simulated_annealing,120950.1714,86887.1223
20,0,GA,121099.8985,86981.1662
20,1,random_valid,119646.2667,86060.2399
20,1,perimeter_only,119935.5902,85624.3809
20,1,popularity_rank,119942.5834,86381.9830
20,1,greedy_swap,119954.7581,86452.9370
20,1,oracle,120386.5839,87700.3109
20,1,random_search,120472.3451,86972.9409
20,1,simulated_annealing,120988.1420,87188.8345
20,1,GA,121124.3563,86978.2427
20,2,random_valid,119563.3950,86060.2399
20,2,perimeter_only,119853.9763,85624.3809
20,2,popularity_rank,119860.9668,86381.9830
20,2,greedy_swap,119873.2646,86452.9370
20,2,oracle,120305.8680,87700.3109
20,2,random_search,120609.5321,86698.9009
20,2,simulated_annealing,120926.4131,86987.9457
20,2,GA,120986.7450,87309.7159
20,3,random_valid,119689.1683,86060.2399
20,3,perimeter_only,119977.9704,85624.3809
20,3,popularity_rank,119983.0030,86381.9830
20,3,greedy_swap,119995.9662,86452.9370
20,3,oracle,120423.0708,87700.3109
20,3,random_search,120567.1174,85133.8293
20,3,simulated_annealing,121019.9866,87339.9166
20,3,GA,121107.9855,87067.6939
20,4,random_valid,119517.9374,86060.2399
20,4,perimeter_only,119806.0724,85624.3809
20,4,popularity_rank,119812.9161,86381.9830
20,4,greedy_swap,119825.6562,86452.9370
20,4,oracle,120256.3871,87700.3109
20,4,random_search,120284.9277,86898.6261
20,4,simulated_annealing,120865.5660,86992.3010
20,4,GA,120968.6364,86970.5125
20,5,random_valid,119436.4590,86060.2399
20,5,perimeter_only,119725.7333,85624.3809
20,5,popularity_rank,119732.1674,86381.9830
20,5,greedy_swap,119744.9553,86452.9370
20,5,oracle,120173.4849,87700.3109
20,5,random_search,120158.6572,86621.0608
20,5,simulated_annealing,120771.0538,87007.7399
20,5,GA,120917.1639,87007.8133
20,6,random_valid,119595.6875,86060.2399
20,6,perimeter_only,119882.7262,85624.3809
20,6,popularity_rank,119887.2045,86381.9830
20,6,greedy_swap,119899.9412,86452.9370
20,6,oracle,120327.1566,87700.3109
20,6,random_search,120320.7767,86542.4331
20,6,simulated_annealing,120922.1555,87339.0872
20,6,GA,121072.7505,86996.3862
20,7,random_valid,119601.8960,86060.2399
20,7,perimeter_only,119887.9410,85624.3809
20,7,popularity_rank,119892.8317,86381.9830
20,7,greedy_swap,119905.7951,86452.9370
20,7,oracle,120339.5226,87700.3109
20,7,random_search,120325.6603,86775.5490
20,7,simulated_annealing,120897.9048,87289.9335
20,7,GA,121067.7868,86986.7974
20,8,random_valid,119601.6885,86060.2399
20,8,perimeter_only,119891.0711,85624.3809
20,8,popularity_rank,119897.1200,86381.9830
20,8,greedy_swap,119909.9620,86452.9370
20,8,oracle,120339.3052,87700.3109
20,8,random_search,120353.7228,86589.5413
20,8,simulated_annealing,120957.2555,87149.0826
20,8,GA,121068.2986,87032.0494
20,9,random_valid,119531.1210,86060.2399
20,9,perimeter_only,119819.1482,85624.3809
20,9,popularity_rank,119826.4954,86381.9830
20,9,greedy_swap,119838.7937,86452.9370
20,9,oracle,120272.0267,87700.3109
20,9,random_search,120168.0509,86667.7811
20,9,simulated_annealing,120878.2655,87223.2501
20,9,GA,120962.5981,87314.6486
21,0,random_valid,67845.2223,50544.5851
21,0,perimeter_only,68084.7973,49475.5784
21,0,popularity_rank,68025.9163,50517.6680
21,0,greedy_swap,68213.7638,51199.2837
21,0,oracle,68484.9935,51813.4052
21,0,random_search,68540.5411,51427.0160
21,0,simulated_annealing,68750.6314,51076.8067
21,0,GA,68738.0790,51687.8157
21,1,random_valid,67916.8593,50544.5851
21,1,perimeter_only,68156.5688,49475.5784
21,1,popularity_rank,68097.9949,50517.6680
21,1,greedy_swap,68286.8782,51199.2837
21,1,oracle,68557.3071,51813.4052
21,1,random_search,68568.2691,51480.8077
21,1,simulated_annealing,68812.6383,51059.7899
21,1,GA,68857.1156,51509.4645
21,2,random_valid,67936.9146,50544.5851
21,2,perimeter_only,68176.5443,49475.5784
21,2,popularity_rank,68117.9330,50517.6680
21,2,greedy_swap,68306.1021,51199.2837
21,2,oracle,68576.3326,51813.4052
21,2,random_search,68601.6892,51460.9991
21,2,simulated_annealing,68760.0317,51158.3970
21,2,GA,68846.7916,51587.9750
21,3,random_valid,67853.6290,50544.5851
21,3,perimeter_only,68094.2944,49475.5784
21,3,popularity_rank,68036.0051,50517.6680
21,3,greedy_swap,68222.9861,51199.2837
21,3,oracle,68490.7627,51813.4052
21,3,random_search,68483.7699,51437.1386
21,3,simulated_annealing,68804.2392,51774.8757
21,3,GA,68769.1486,51622.1006
21,4,random_valid,67943.1564,50544.5851
21,4,perimeter_only,68181.0146,49475.5784
21,4,popularity_rank,68121.5770,50517.6680
21,4,greedy_swap,68310.8435,51199.2837
21,4,oracle,68583.1700,51813.4052
21,4,random_search,68635.6411,51445.4176
21,4,simulated_annealing,68840.7710,51158.3800
21,4,GA,68826.6144,51674.1234
21,5,random_valid,67912.1980,50544.5851
21,5,perimeter_only,68151.3509,49475.5784
21,5,popularity_rank,68093.2869,50517.6680
21,5,greedy_swap,68281.5236,51199.2837
21,5,oracle,68552.4599,51813.4052
21,5,random_search,68527.4645,51474.6033
21,5,simulated_annealing,68722.0231,51024.4469
21,5,GA,68812.1357,51630.9189
21,6,random_valid,67878.6943,50544.5851
21,6,perimeter_only,68118.1306,49475.5784
21,6,popularity_rank,68059.6624,50517.6680
21,6,greedy_swap,68246.9335,51199.2837
21,6,oracle,68517.5893,51813.4052
21,6,random_search,68496.5116,51436.2583
21,6,simulated_annealing,68682.6123,51217.6601
21,6,GA,68777.1297,51641.5368
21,7,random_valid,67825.0120,50544.5851
21,7,perimeter_only,68066.2332,49475.5784
21,7,popularity_rank,68008.1307,50517.6680
21,7,greedy_swap,68194.6171,51199.2837
21,7,oracle,68466.0190,51813.4052
21,7,random_search,68506.6038,51476.8543
21,7,simulated_annealing,68660.7888,51110.8211
21,7,GA,68748.0860,51578.2811
21,8,random_valid,67921.0277,50544.5851
21,8,perimeter_only,68158.6773,49475.5784
21,8,popularity_rank,68100.8182,50517.6680
21,8,greedy_swap,68291.4990,51199.2837
21,8,oracle,68561.2731,51813.4052
21,8,random_search,68565.3320,51458.9900
21,8,simulated_annealing,68811.0305,51088.4286
21,8,GA,68811.1073,51619.4860
21,9,random_valid,67913.4421,50544.5851
21,9,perimeter_only,68152.0469,49475.5784
21,9,popularity_rank,68094.5084,50517.6680
21,9,greedy_swap,68282.4581,51199.2837
21,9,oracle,68552.9392,51813.4052
21,9,random_search,68519.6592,51402.0682
21,9,simulated_annealing,68820.8341,51057.5612
21,9,GA,68811.8332,51607.1989
22,0,random_valid,99089.0174,69444.0391
22,0,perimeter_only,98916.5002,69437.0059
22,0,popularity_rank,99272.2973,71396.5583
22,0,greedy_swap,99272.2973,71396.5583
22,0,oracle,99792.0760,72206.5918
22,0,random_search,99751.1613,71665.3713
22,0,simulated_annealing,100112.3262,72043.3152
22,0,GA,100174.8830,72002.5691
22,1,random_valid,98964.3892,69444.0391
22,1,perimeter_only,98790.5957,69437.0059
22,1,popularity_rank,99148.7182,71396.5583
22,1,greedy_swap,99148.7182,71396.5583
22,1,oracle,99664.0046,72206.5918
22,1,random_search,99607.0429,71659.0112
22,1,simulated_annealing,99885.8707,72136.3436
22,1,GA,100061.0428,71922.0521
22,2,random_valid,98898.7659,69444.0391
22,2,perimeter_only,98726.8393,69437.0059
22,2,popularity_rank,99079.2374,71396.5583
22,2,greedy_swap,99079.2374,71396.5583
22,2,oracle,99599.8997,72206.5918
22,2,random_search,99593.6821,71589.0629
22,2,simulated_annealing,99796.4550,72101.2930
22,2,GA,99985.3506,72003.8225
22,3,random_valid,99030.3808,69444.0391
22,3,perimeter_only,98861.8457,69437.0059
22,3,popularity_rank,99215.0431,71396.5583
22,3,greedy_swap,99215.0431,71396.5583
22,3,oracle,99734.0279,72206.5918
22,3,random_search,99543.3168,71587.6294
22,3,simulated_annealing,100025.2118,72048.5337
22,3,GA,100145.5856,72016.1593
22,4,random_valid,98981.8819,69444.0391
22,4,perimeter_only,98811.5022,69437.0059
22,4,popularity_rank,99164.6952,71396.5583
22,4,greedy_swap,99164.6952,71396.5583
22,4,oracle,99681.1896,72206.5918
22,4,random_search,99593.5127,71744.6764
22,4,simulated_annealing,99998.4364,72116.9355
22,4,GA,100012.0149,71977.5800
22,5,random_valid,99057.5787,69444.0391
22,5,perimeter_only,98887.1466,69437.0059
22,5,popularity_rank,99240.0168,71396.5583
22,5,greedy_swap,99240.0168,71396.5583
22,5,oracle,99757.0455,72206.5918
22,5,random_search,99644.4601,71669.5600
22,5,simulated_annealing,99989.2896,72001.1890
22,5,GA,100125.0607,71944.4109
22,6,random_valid,99010.0424,69444.0391
22,6,perimeter_only,98841.5325,69437.0059
22,6,popularity_rank,99193.1837,71396.5583
22,6,greedy_swap,99193.1837,71396.5583
22,6,oracle,99710.6555,72206.5918
22,6,random_search,99556.8632,71618.5270
22,6,simulated_annealing,99929.4657,72110.0117
22,6,GA,100088.2185,72055.9378
22,7,random_valid,99076.3050,69444.0391
22,7,perimeter_only,98904.5455,69437.0059
22,7,popularity_rank,99260.6712,71396.5583
22,7,greedy_swap,99260.6712,71396.5583
22,7,oracle,99776.3377,72206.5918
22,7,random_search,99628.8617,71616.7711
22,7,simulated_annealing,100049.0735,72069.3376
22,7,GA,100162.2810,71972.3819
22,8,random_valid,99039.6301,69444.0391
22,8,perimeter_only,98865.9709,69437.0059
22,8,popularity_rank,99223.3125,71396.5583
22,8,greedy_swap,99223.3125,71396.5583
22,8,oracle,99738.3887,72206.5918
22,8,random_search,99576.1734,71706.5721
22,8,simulated_annealing,100084.0550,72057.4074
22,8,GA,100112.3589,71931.4258
22,9,random_valid,98914.6220,69444.0391
22,9,perimeter_only,98747.8756,69437.0059
22,9,popularity_rank,99097.4453,71396.5583
22,9,greedy_swap,99097.4453,71396.5583
22,9,oracle,99618.5544,72206.5918
22,9,random_search,99439.1482,70742.0912
22,9,simulated_annealing,99937.1261,72011.8306
22,9,GA,100004.8601,72031.4700
23,0,random_valid,85761.0676,62906.1488
23,0,perimeter_only,86263.9441,63042.7171
23,0,popularity_rank,86138.6033,62866.9307
23,0,greedy_swap,86153.9939,62869.3007
23,0,oracle,86845.9928,63769.1923
23,0,random_search,86866.0985,63121.5422
23,0,simulated_annealing,87111.4029,63334.7075
23,0,GA,87236.1797,63387.4493
23,1,random_valid,85898.9670,62906.1488
23,1,perimeter_only,86405.3812,63042.7171
23,1,popularity_rank,86281.0905,62866.9307
23,1,greedy_swap,86297.4092,62869.3007
23,1,oracle,86989.4773,63769.1923
23,1,random_search,86941.5454,63327.4288
23,1,simulated_annealing,87220.8503,63477.9943
23,1,GA,87368.6656,63198.7963
23,2,random_valid,85796.4222,62906.1488
23,2,perimeter_only,86300.8940,63042.7171
23,2,popularity_rank,86174.6682,62866.9307
23,2,greedy_swap,86190.7963,62869.3007
23,2,oracle,86881.2292,63769.1923
23,2,random_search,86881.2116,63398.4517
23,2,simulated_annealing,87122.9844,63398.8595
23,2,GA,86992.9437,63134.5336
23,3,random_valid,85816.8777,62906.1488
23,3,perimeter_only,86323.9343,63042.7171
23,3,popularity_rank,86200.8938,62866.9307
23,3,greedy_swap,86216.7133,62869.3007
23,3,oracle,86906.2385,63769.1923
23,3,random_search,86875.4140,63246.1437
23,3,simulated_annealing,87182.3895,63387.4398
23,3,GA,87247.2163,63334.4950
23,4,random_valid,85728.0994,62906.1488
23,4,perimeter_only,86233.0520,63042.7171
23,4,popularity_rank,86107.3138,62866.9307
23,4,greedy_swap,86122.8657,62869.3007
23,4,oracle,86812.8880,63769.1923
23,4,random_search,86780.8921,63128.1273
23,4,simulated_annealing,87045.4397,63025.5711
23,4,GA,87124.0960,63194.6300
23,5,random_valid,85875.1010,62906.1488
23,5,perimeter_only,86377.6210,63042.7171
23,5,popularity_rank,86252.4869,62866.9307
23,5,greedy_swap,86268.6801,62869.3007
23,5,oracle,86960.4838,63769.1923
23,5,random_search,86885.0887,63046.7657
23,5,simulated_annealing,87170.5639,63331.2542
23,5,GA,87152.8080,63234.7837
23,6,random_valid,85829.4983,62906.1488
23,6,perimeter_only,86334.9811,63042.7171
23,6,popularity_rank,86210.0649,62866.9307
23,6,greedy_swap,86226.0392,62869.3007
23,6,oracle,86915.6983,63769.1923
23,6,random_search,86963.1365,63085.3496
23,6,simulated_annealing,87144.2932,63371.7023
23,6,GA,87240.4857,63041.0150
23,7,random_valid,85829.5812,62906.1488
23,7,perimeter_only,86335.4379,63042.7171
23,7,popularity_rank,86212.2785,62866.9307
23,7,greedy_swap,86228.8455,62869.3007
23,7,oracle,86916.1551,63769.1923
23,7,random_search,86791.9914,63164.8071
23,7,simulated_annealing,87157.7824,63366.4468
23,7,GA,87322.3318,63297.9538
23,8,random_valid,85927.9509,62906.1488
23,8,perimeter_only,86432.6046,63042.7171
23,8,popularity_rank,86308.5895,62866.9307
23,8,greedy_swap,86324.6946,62869.3007
23,8,oracle,87012.7989,63769.1923
23,8,random_search,87000.1602,63425.8877
23,8,simulated_annealing,87217.6107,63445.6855
23,8,GA,87451.7291,63441.5017
23,9,random_valid,85782.6496,62906.1488
23,9,perimeter_only,86286.9522,63042.7171
23,9,popularity_rank,86163.0144,62866.9307
23,9,greedy_swap,86179.5247,62869.3007
23,9,oracle,86870.3903,63769.1923
23,9,random_search,86835.7772,63225.0102
23,9,simulated_annealing,87125.7755,63418.8548
23,9,GA,86970.8303,63300.7729
24,0,random_valid,99241.7549,87313.5405
24,0,perimeter_only,98952.5779,87276.8706
24,0,popularity_rank,99185.2694,88274.0037
24,0,greedy_swap,99484.3205,88526.4553
24,0,oracle,99655.3668,89794.4803
24,0,random_search,99692.2726,88277.4207
24,0,simulated_annealing,100140.0644,89256.0067
24,0,GA,99915.9207,88743.1260
24,1,random_valid,99113.4729,87313.5405
24,1,perimeter_only,98822.8555,87276.8706
24,1,popularity_rank,99057.2392,88274.0037
24,1,greedy_swap,99353.5154,88526.4553
24,1,oracle,99526.2832,89794.4803
24,1,random_search,99766.6812,88492.0318
24,1,simulated_annealing,99841.6938,89190.5762
24,1,GA,99806.2673,88896.7442
24,2,random_valid,99289.3953,87313.5405
